algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,25.41725570177771,0.006796336807282287,0.0018544173596532797,,0.3139411414730576,0.2146446641391273,0.23390290478282266,0,222,,,,,,,,,,,,,9.263667605753264,savitzky_golay,0.05,178,5fec2e6a6bf48c290fb4fba8d7d179502759808917945b1bbab28f223707e214,4.8808198281131165,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,25.41725570177771,9.263667605753264,4.8808198281131165,1,0.0045454860000972985
0.012,33.51230520289778,0.02145312925910048,0.009114455385845125,,0.3152152046548254,0.2146446641391273,0.23390290478282266,0,226,,,,,,,,,,,,,10.29485625071809,constrained,0.05,178,7a3d62b031ed52ee6b2db79f53653d67c14dd0712b86b3c65d6071638559badf,4.896609682882566,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,100,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,33.51230520289778,10.29485625071809,4.896609682882566,1,0.018317813000066963
0.0,2.875611189110475,0.06112591406204797,0.029377459301420224,,0.31171929131901016,0.2146446641391273,0.2146446641391273,0,158,,,,,,,,,,,,,2.4682024954722674,pivot_g2_fixed,0.05,153,effc7ebe98d22807f21a9ee2a55d59c17a3c0ae3ad4165bd90a0e769fedbfdb2,4.7967145419340715,0,8,"[[3.2, 5.96046e-08], [4.48609, -0.0635921], [4.98736, 0.234436], [5.2, 3.2]]",178,0.075,0.0665025,0.15,0,4,0,3,"[{'index': 0, 'x': 4.48609, 'y': -0.0635921, 'turn_angle': 0.585801, 'incoming_length': 1.28766, 'outgoing_length': 0.583178, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.226181, 'selected_score': 0.995574}, {'index': 1, 'x': 4.98736, 'y': 0.234436, 'turn_angle': 0.962822, 'incoming_length': 0.583178, 'outgoing_length': 2.97318, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.261203, 'selected_score': 0.85}]",2,0,18,none,2,0,0.0,200,0.922787,153,0,{'transition would overlap an adjacent corner window': 8},0.00137075,fixed,0.05,,0,10,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,97,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,2.875611189110475,2.4682024954722674,4.7967145419340715,1,0.007179426999755378
0.006,16.504403517753108,0.06862738674600091,0.030108094966378597,,0.30751171801612737,0.2146446641391273,0.2146446641391273,0,190,,,,,,,,,,,,,18.006473813341078,pivot_g2,0.05,174,d0c5720c5cfc636b1afc59f9ab5e3e3062ca0712c8c6bd0c5c13b2b762193f4a,4.819884288675169,8,31,"[[3.2, 5.96046e-08], [4.48609, -0.0635921], [4.98736, 0.234436], [5.2, 3.2]]",178,0.075,0.0665025,0.15,0,4,0,3,"[{'index': 0, 'x': 4.48609, 'y': -0.0635921, 'turn_angle': 0.585801, 'incoming_length': 1.28766, 'outgoing_length': 0.583178, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0301574, 'trim_max': 0.452361, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.452361, 'selected_score': 0.347142}, {'index': 1, 'x': 4.98736, 'y': 0.234436, 'turn_angle': 0.962822, 'incoming_length': 0.583178, 'outgoing_length': 2.97318, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.11633, 'trim_min': 0.0522406, 'trim_max': 0.583178, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",2,12,40,none,1,1,0.9628223612237138,200,0.347142,174,1,{'transition requires a reversing inner wheel': 4},0.0061266,adaptive,0.05,,0.9628223612237138,36,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,98,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,0.41677727223251965,0.7847711452864021,4.820833741707913,2,0.011116292000224348
0.0,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,2.87561,0,202,True,56.016,251,True,simple_default,simple,5.4914,173,True,5.439491190921189,adaptive_hybrid_fixed,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.006506984000225202
0.009000000000000001,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,0.416777,1,177,True,56.016,251,True,simple_default,simple,5.4914,173,True,5.439491190921189,adaptive_hybrid,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.012526674000127969
0.0,114.07799230932281,8.881784197001252e-16,7.708158140919718e-17,,0.4430888234586087,0.16464466339406925,0.21959563989254183,0,577,,,,,,,,,,,,,22.591838124856753,raw,0.05,540,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,13.80360216769975,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,278,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,114.07799230932281,22.591838124856753,13.80360216769975,1,0.008559992999835231
0.0,10.194391959485596,0.023299547750957137,0.004034823867096978,,0.42606444271849353,0.11464466264901119,0.2808724311428359,0,550,,,,,,,,,,,,,4.631502616760801,simple,0.05,540,c1c04dc57b73064775fbe1d86e336cc4afe25c0911e5173959fde1156a5dd5c2,13.710610734921937,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,276,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,10.194391959485596,4.631502616760801,13.710610734921937,1,0.012212216000079934
0.0,28.72118835875235,0.015350859228751589,0.0018512917965033868,,0.42293845545576375,0.11464466264901119,0.26878279146075923,0,582,,,,,,,,,,,,,8.142421622373348,savitzky_golay,0.05,540,b8525712860e93d178f2bee850aaee46558e1eabd1c41e0be07f8efd8707d5fe,13.75770636761325,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,277,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,28.72118835875235,8.142421622373348,13.75770636761325,1,0.011139991000163718
0.030000000000000002,59.0503868779406,0.01730176934455967,0.002086209952707377,,0.41823258831455384,0.16464466339406925,0.26464466488418537,0,603,,,,,,,,,,,,,16.062169085479912,constrained,0.05,540,29ef1d90e9b834fd891c0954b9a2350429393ba85790b9a20deeb7980dc03db3,13.788475588967437,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,278,9ab5a12616d2fcfe13be7a0fecac429b73c24365334ad2b02febe3564f8b6f08,0,1,long_northeast_to_southwest,True,59.0503868779406,16.062169085479912,13.788475588967437,1,0.04412984200007486
