algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_competitive_candidates,pivot_corners,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_runtime_s,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.012,14.10111029838147,0.020047548346724002,0.0032677309385844683,,0.46254885436317056,0.16464466339406925,0.2146446641391273,0,590,8.58632,39,253,True,simple_default,simple,14.1011,228,True,6.591982065295537,adaptive_hybrid,0.05,557,af966e7f17c3e2ff674024967444961de0f1a3b808735318a8376506b74bcc98,13.891320868752263,,,,0,0.0,,,,,,0,,NavFnAStar,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,279,6f1b40571faf83b43e80b36513c1a4453893c3a2a85f79fac1ba4e54a553e2b9,0,1,serpentine_east_west,True,14.10111029838147,6.591982065295537,13.891320868752263,1,0.024096572999951604
0.0,5.755401381613158e-12,0.0,0.0,,0.683916143923646,0.6146446700995918,0.6646446708446498,0,241,,,,,,,,,,1.0728841886017558e-05,raw,0.05,222,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,5.5999999821186135,,,,0,0.0,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,0,1,left_vertical_aisle,True,5.755401381613158e-12,1.0728841886017558e-05,5.5999999821186135,1,0.0044511659998534014
0.0,1.7487490354531983e-13,1.681955286159109e-08,1.8339711656691764e-09,,0.7306116714505353,0.7146446715897079,0.7146446715897079,0,222,,,,,,,,,,1.1505971286851476e-06,simple,0.05,222,5e8386596caa15a387a4635331b8c6a3d811025b6586859adb6f3fb57a365170,5.599999982118608,,,,0,0.0,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,0,1,left_vertical_aisle,True,1.7487490354531983e-13,1.1505971286851476e-06,5.599999982118608,1,0.00613419100000101
0.0,7.22011943806002e-13,1.2103897439885714e-08,1.1702980921604084e-09,,0.7306116714505353,0.7146446715897079,0.7146446715897079,0,222,,,,,,,,,,2.305665347535143e-06,savitzky_golay,0.05,222,8cc8ade9a5f0f4cb1a182ab9cc57c2883e5923a1dc430ccdb94184d626bdf674,5.59999998211861,,,,0,0.0,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,0,1,left_vertical_aisle,True,7.22011943806002e-13,2.305665347535143e-06,5.59999998211861,1,0.005447476999961509
0.003,5.755401381613158e-12,0.0,0.0,,0.7404558132921734,0.7146446715897079,0.7146446715897079,0,240,,,,,,,,,,1.0728841886017558e-05,constrained,0.05,222,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,5.5999999821186135,,,,0,0.0,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,0,1,left_vertical_aisle,True,5.755401381613158e-12,1.0728841886017558e-05,5.5999999821186135,1,0.005760764000115159
0.0,2.3987239679279606e-25,2.658260722654404e-08,1.531378986682495e-08,,0.7308781217866925,0.7146446715897079,0.7146446715897079,0,113,,,,,,,,,,3.552713687279093e-13,pivot_g2,0.05,113,580222adb419483146f4a1b0de706763caf33b3d22bcff3ab189700506dfc4ee,5.599999982118606,0,0,0,0,0.0,200,0,113,0,0.000126669,0,0,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,0,1,left_vertical_aisle,True,2.3987239679279606e-25,3.552713687279093e-13,5.599999982118606,1,0.004121597999983351
0.0,1.7487490354531983e-13,1.681955286159109e-08,1.8339711656691764e-09,,0.7306116714505353,0.7146446715897079,0.7146446715897079,0,222,2.39872e-25,0,0,True,simple_default,simple,1.74875e-13,0,True,1.1505971286851476e-06,adaptive_hybrid,0.05,222,5e8386596caa15a387a4635331b8c6a3d811025b6586859adb6f3fb57a365170,5.599999982118608,,,,0,0.0,,,,,,0,,NavFnAStar,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,113,fd52f799bb750e6098049870c73bd1b26dd1dc7d8779f9718cafd7e4239e0573,0,1,left_vertical_aisle,True,1.7487490354531983e-13,1.1505971286851476e-06,5.599999982118608,1,0.006780180000077962
0.0,2.8421764487575367e-11,0.0,0.0,,0.46154389262441414,0.41464466711935954,0.41464466711935954,0,129,,,,,,,,,,2.3841885621325655e-05,raw,0.05,110,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,2.7999999612570163,,,,0,0.0,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,0,1,inner_vertical_aisle,True,2.8421764487575367e-11,2.3841885621325655e-05,2.7999999612570163,1,0.002731834999849525
0.0,8.635793719563311e-13,3.7376796102606136e-08,5.738283076767468e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,110,,,,,,,,,,2.556881106841184e-06,simple,0.05,110,1ce6b8ab3bf58cb72ca33ae5e1b4b921f2197b7c59b658a9275b12ab2b354fe4,2.7999999612569906,,,,0,0.0,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,0,1,inner_vertical_aisle,True,8.635793719563311e-13,2.556881106841184e-06,2.7999999612569906,1,0.003340819999721134
0.0,3.5654880264732637e-12,2.689756994911363e-08,3.661728394002546e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,110,,,,,,,,,,5.123696400488847e-06,savitzky_golay,0.05,110,cef36b89975bc00c1d61a44dc43bf760a7910b624e793965f638492fcdcdd52e,2.7999999612569972,,,,0,0.0,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,0,1,inner_vertical_aisle,True,3.5654880264732637e-12,5.123696400488847e-06,2.7999999612569972,1,0.003595840999878419
