algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_competitive_candidates,pivot_corners,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_runtime_s,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,11.909614254541122,1.1102230246251565e-16,2.784375538148441e-17,,0.3966226167338335,0.1449222268733815,0.18825146149581692,0,174,,,,,,,,,,,,,10.120066386422739,raw,0.05,173,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,4.347250362900609,,,,0,0.0,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,89,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,0,1,center_block_detour,True,11.909614254541122,10.120066386422739,4.347250362900609,1,0.0041019130003405735
0.0,3.1267481952927514,0.013320854886239053,0.002778011846949406,,0.4011978934586858,0.2474873771031409,0.25619225950049973,0,182,,,,,,,,,,,,,2.8491332087905863,simple,0.05,173,7fd22c78597eec49f88595b2f37d565b1e4ca4d292c06416b64644f99d7dd822,4.333688187916524,,,,0,0.0,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,88,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,0,1,center_block_detour,True,3.1267481952927514,2.8491332087905863,4.333688187916524,1,0.005324758000369911
0.0,6.788410794321142,0.004723019740410148,0.0008697455490344006,,0.39537746321115635,0.2474873771031409,0.25619225950049973,0,192,,,,,,,,,,,,,5.2767811697668865,savitzky_golay,0.05,173,a5515d97d22a5b528e4d603c5aec5957433c2d58124513b6f17154461d654484,4.344860910380709,,,,0,0.0,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,88,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,0,1,center_block_detour,True,6.788410794321142,5.2767811697668865,4.344860910380709,1,0.005917346999922302
0.009000000000000001,6.146680179945144,0.006960786528251884,0.0020018572734404904,,0.42552018032718936,0.2474873771031409,0.25619225950049973,0,194,,,,,,,,,,,,,3.686337975542485,constrained,0.05,173,a992fe4490570f4e01a7d4e16a9a4d548f3e9a37902d294f66c0f542afc4cdad,4.347229922316302,,,,0,0.0,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,88,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,0,1,center_block_detour,True,6.146680179945144,3.686337975542485,4.347229922316302,1,0.01474452399997972
0.003,12.349488133925787,0.010234277504584522,0.00383469700089569,,0.34238402054449124,0.2146446641391273,0.2474873771031409,0,287,,,,,,,,,,,,,10.203698133559149,pivot_g2,0.05,219,7a9190bcb062a25eae8c0bb16ff16807ce1f37e2895515d3e615784089dafa3c,4.345409790915121,15,33,6,27,0.45549970423476566,200,0.958333,219,27,0.00188692,6.482770354044733,19,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,89,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,0,1,center_block_detour,True,1.5089508963028413,2.8687786579558594,4.353139707500091,28,0.006625962000271102
0.003,3.1267481952927514,0.013320854886239053,0.002778011846949406,,0.4011978934586858,0.2474873771031409,0.25619225950049973,0,182,1.50895,27,177,True,11.9096,251,True,simple_default,simple,3.12675,161,True,2.8491332087905863,adaptive_hybrid,0.05,173,7fd22c78597eec49f88595b2f37d565b1e4ca4d292c06416b64644f99d7dd822,4.333688187916524,,,,0,0.0,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,88,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,0,1,center_block_detour,True,3.1267481952927514,2.8491332087905863,4.333688187916524,1,0.006606144000215863
0.003,35.576905119966185,2.220446049250313e-16,3.256220071831202e-17,,0.3633526734572153,0.1449222268733815,0.17109878242488022,0,182,,,,,,,,,,,,,9.121930940043608,raw,0.05,181,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,4.54055967987018,,,,0,0.0,,,,,,0,,NavFnDijkstra,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,93,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,0,1,screen_detour,True,35.576905119966185,9.121930940043608,4.54055967987018,1,0.004289819999939937
0.003,7.295801780700474,0.01425511776271139,0.004352007346563105,,0.3831956225781292,0.21959563989254183,0.23390290478282266,0,194,,,,,,,,,,,,,3.9039053266588253,simple,0.05,181,dcba1c9a52fa9fcf2f0588378cea0817fe2ece8baae07d9c04a6e1cfbff4df67,4.503193683451744,,,,0,0.0,,,,,,0,,NavFnDijkstra,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,92,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,0,1,screen_detour,True,7.295801780700474,3.9039053266588253,4.503193683451744,1,0.004730802999802108
0.0,20.823338617993546,0.007370656692269406,0.0014667328744176283,,0.3962322880833411,0.2146446641391273,0.21959563989254183,0,235,,,,,,,,,,,,,8.67769854740602,savitzky_golay,0.05,181,5fff747316e399bcaa48a823d0b76496e6eac8cb299d28d9166ec84a269b2ede,4.531826902098641,,,,0,0.0,,,,,,0,,NavFnDijkstra,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,92,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,0,1,screen_detour,True,20.823338617993546,8.67769854740602,4.531826902098641,1,0.005610724000234768
0.012,25.001369151264132,0.01494374125694993,0.0028340212049000487,,0.390895628966259,0.2146446641391273,0.23390290478282266,0,238,,,,,,,,,,,,,7.148425633077881,constrained,0.05,181,3e634e658c483c2c50471bcb2703b446096a48b9dbd4b0375dbc07ce3434ea3e,4.54405749342392,,,,0,0.0,,,,,,0,,NavFnDijkstra,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,92,18e0877a396943662dc49596c6afe72209fcab0ef8568e175c20c073ad97954f,0,1,screen_detour,True,25.001369151264132,7.148425633077881,4.54405749342392,1,0.015067526999700931
