algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_marker_count,pivot_max_angle_rad,pivot_total_angle_rad,planner,planner_output_path_sha256,point_count,pstmo_coarse_shape_evaluations,pstmo_compatible_edges,pstmo_competitive_candidates,pstmo_conditioned_polyline,pstmo_conditioning_input_points,pstmo_conditioning_max_deviation,pstmo_conditioning_observed_deviation,pstmo_conditioning_oscillation_deviation,pstmo_conditioning_oscillation_shortcuts,pstmo_conditioning_output_points,pstmo_conditioning_safety_rejections,pstmo_conditioning_shortcuts,pstmo_corner_search,pstmo_corners,pstmo_dp_states,pstmo_evaluations,pstmo_final_invariants_verified,pstmo_g2_transitions,pstmo_los_accepted_shortcuts,pstmo_los_attempted_shortcuts,pstmo_los_input_points,pstmo_los_output_points,pstmo_los_rejection_reason,pstmo_los_runtime_s,pstmo_los_safety_rejections,pstmo_max_footprint_cost,pstmo_mean_transition_score,pstmo_output_points,pstmo_pass_through_corners,pstmo_pipeline_execution_count,pstmo_pivots,pstmo_preprocessed_polyline,pstmo_preprocessing_mode,pstmo_raw_input_points,pstmo_recovery_shape_evaluations,pstmo_refinement_shape_evaluations,pstmo_rejections,pstmo_runtime_s,pstmo_search_mode,pstmo_segment_margin,pstmo_selected_stitch_rejection,pstmo_trim_domain,pstmo_valid_candidates,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,1.2789756665182654e-10,3.469446951953614e-18,3.522689672564047e-19,,0.4610891122558803,0.41464466711935954,0.41464466711935954,0,225,3.57627868651279e-05,raw,0.05,190,73bf5a31dad76d8dede9193314db08587b8ebb9dd9707111b89e0f544199988a,4.79999999999999,0,0.0,0,NavFnAStar,5824115a57effd5359a8e4392dcc7471551e20e48b2550409aa7c49a0da8a75c,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bf5a31dad76d8dede9193314db08587b8ebb9dd9707111b89e0f544199988a,0,1,picking_aisle_b,True,1.2789756665182654e-10,3.57627868651279e-05,4.79999999999999,1,0.004248289000315708
0.0,5.080945616147602e-12,5.606516836810999e-08,8.722972760477192e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,5.291700977313688e-06,simple,0.05,190,1da78340c8a5bfeb56053d52ccc90238cb6d5271e654fc7466847c34d8fb61d7,4.799999999999989,0,0.0,0,NavFnAStar,5824115a57effd5359a8e4392dcc7471551e20e48b2550409aa7c49a0da8a75c,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bf5a31dad76d8dede9193314db08587b8ebb9dd9707111b89e0f544199988a,0,1,picking_aisle_b,True,5.080945616147602e-12,5.291700977313688e-06,4.799999999999989,1,0.008110493001368013
0.0,2.1996795050429857e-11,4.0346320879819706e-08,5.314129997406805e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,1.366593095112735e-05,savitzky_golay,0.05,190,279df8dc112612dc96b54698b7fbdd0d68dcf2e6b4abe326a99d442b2d47622a,4.799999999999986,0,0.0,0,NavFnAStar,5824115a57effd5359a8e4392dcc7471551e20e48b2550409aa7c49a0da8a75c,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bf5a31dad76d8dede9193314db08587b8ebb9dd9707111b89e0f544199988a,0,1,picking_aisle_b,True,2.1996795050429857e-11,1.366593095112735e-05,4.799999999999986,1,0.00531542799944873
0.003,1.598589332027413e-10,4.469893095030125e-08,4.538488812604791e-09,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,192,3.576274263474837e-05,constrained,0.05,190,3e34d0775aadf6bb13406c6a369354646a6c2e25264f738f179d55c0e2fd93bc,4.799999999999951,0,0.0,0,NavFnAStar,5824115a57effd5359a8e4392dcc7471551e20e48b2550409aa7c49a0da8a75c,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bf5a31dad76d8dede9193314db08587b8ebb9dd9707111b89e0f544199988a,0,1,picking_aisle_b,True,1.598589332027413e-10,3.576274263474837e-05,4.799999999999951,1,0.006925298001078772
0.003,0.0,8.940696716308594e-08,8.848044463207284e-08,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,138,0.0,pstmo,0.05,97,c5766c08352f36bd0d56972c26c2a18038a6ccb26cf00d7524851fa21bdaa0c2,4.799999999999991,0,0.0,0,NavFnAStar,5824115a57effd5359a8e4392dcc7471551e20e48b2550409aa7c49a0da8a75c,97,0,0,0,"[[0, -2.4], [0, 2.4]]",190,0.075,8.9407e-08,0.15,0,2,0,1,[],0,0,0,True,0,0,0,2,2,,0.000870134,0,252,0,97,0,1,0,"[[0, -2.4], [0, 2.4]]",condition_then_los,190,0,0,{},0.00268895,hierarchical_alpha_two_trim,0.05,,derived_preferred_compatible,0,73bf5a31dad76d8dede9193314db08587b8ebb9dd9707111b89e0f544199988a,0,1,picking_aisle_b,True,0.0,0.0,4.799999999999991,1,0.006757687000572332
0.0,2.273734518269965e-10,3.469446951953614e-18,3.5226896578006256e-19,,0.4610891122558803,0.41464466711935954,0.41464466711935954,0,225,4.768371582034672e-05,raw,0.05,190,b25ee60f81c0e14f3ed6f97db6292424af3111ff98e6e89d865b5cdb0b0287bd,4.79999999999999,0,0.0,0,NavFnAStar,1c7d3eb64de23f420f284bb120988618a3bd124deacfc4553d92f14b55330d13,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25ee60f81c0e14f3ed6f97db6292424af3111ff98e6e89d865b5cdb0b0287bd,0,1,picking_aisle_c,True,2.273734518269965e-10,4.768371582034672e-05,4.79999999999999,1,0.00582421499893826
0.0,9.03279237986167e-12,7.47535575662539e-08,1.1630630181091619e-08,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,7.055601436435634e-06,simple,0.05,190,6367bb5e84e179c20b5db15be333d54853f285eaf639b1d886ac0b18d52d5091,4.799999999999988,0,0.0,0,NavFnAStar,1c7d3eb64de23f420f284bb120988618a3bd124deacfc4553d92f14b55330d13,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25ee60f81c0e14f3ed6f97db6292424af3111ff98e6e89d865b5cdb0b0287bd,0,1,picking_aisle_c,True,9.03279237986167e-12,7.055601436435634e-06,4.799999999999988,1,0.006153054000606062
0.0,3.9105413298532465e-11,5.379509504521707e-08,7.085506708071124e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,1.8221241226970596e-05,savitzky_golay,0.05,190,733db2ccae823dede21e4004d2e9e5968fb7f199fa8b2b6e115ba4f2fc97df0b,4.799999999999982,0,0.0,0,NavFnAStar,1c7d3eb64de23f420f284bb120988618a3bd124deacfc4553d92f14b55330d13,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25ee60f81c0e14f3ed6f97db6292424af3111ff98e6e89d865b5cdb0b0287bd,0,1,picking_aisle_c,True,3.9105413298532465e-11,1.8221241226970596e-05,4.799999999999982,1,0.005445085998871946
0.003,2.841936570223899e-10,5.9598574075891975e-08,6.0513183635504985e-09,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,192,4.768365684531638e-05,constrained,0.05,190,901d19bd53e66a7c01a0e0367c1f2663a07ad576bdb8f310328077dcdb27f713,4.79999999999992,0,0.0,0,NavFnAStar,1c7d3eb64de23f420f284bb120988618a3bd124deacfc4553d92f14b55330d13,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25ee60f81c0e14f3ed6f97db6292424af3111ff98e6e89d865b5cdb0b0287bd,0,1,picking_aisle_c,True,2.841936570223899e-10,4.768365684531638e-05,4.79999999999992,1,0.028775659999155323
0.003,0.0,1.1920928955078125e-07,1.1797392617610234e-07,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,138,0.0,pstmo,0.05,97,7ba4731630d837b1cd032290fcb39c706a2828781f61723e1ddaac2afa8db092,4.799999999999991,0,0.0,0,NavFnAStar,1c7d3eb64de23f420f284bb120988618a3bd124deacfc4553d92f14b55330d13,97,0,0,0,"[[2, -2.4], [2, 2.4]]",190,0.075,1.19209e-07,0.15,0,2,0,1,[],0,0,0,True,0,0,0,2,2,,0.000835166,0,252,0,97,0,1,0,"[[2, -2.4], [2, 2.4]]",condition_then_los,190,0,0,{},0.00284738,hierarchical_alpha_two_trim,0.05,,derived_preferred_compatible,0,b25ee60f81c0e14f3ed6f97db6292424af3111ff98e6e89d865b5cdb0b0287bd,0,1,picking_aisle_c,True,0.0,0.0,4.799999999999991,1,0.007637189999513794
