algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,4.286060151840743e-25,2.2179805547750675e-08,1.2781244997947938e-08,,0.9551026904399873,0.41464466711935954,0.5646446693545337,0,131,,,,,,,,,,,,,3.5527136849526476e-13,pivot_g2_fixed,0.05,131,5ec80af2e20aca82fe2afb850cfc0a0ed324e14b387561d5dd9b6e67be9f8aa3,6.499999988824129,0,0,"[[-4.5, -3.25], [-4.5, 3.25]]",258,0.075,2.21798e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,131,0,0,{},0.000204312,fixed,0.05,,0,0,NavFnAStar,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,131,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,0,3,west_service_lane,True,4.286060151840743e-25,3.5527136849526476e-13,6.499999988824129,1,0.004470091000257526
0.0,4.286060151840743e-25,2.2179805547750675e-08,1.2781244997947938e-08,,0.9551026904399873,0.41464466711935954,0.5646446693545337,0,131,,,,,,,,,,,,,3.5527136849526476e-13,pivot_g2,0.05,131,5ec80af2e20aca82fe2afb850cfc0a0ed324e14b387561d5dd9b6e67be9f8aa3,6.499999988824129,0,0,"[[-4.5, -3.25], [-4.5, 3.25]]",258,0.075,2.21798e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,131,0,0,{},0.000165127,adaptive,0.05,,0,0,NavFnAStar,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,131,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,0,3,west_service_lane,True,4.286060151840743e-25,3.5527136849526476e-13,6.499999988824129,1,0.004525979999016272
0.003,1.214409686926281e-13,1.4016291238760914e-08,1.4194324159207248e-09,,0.9644508768624981,0.41464466711935954,0.6146446700995918,0,258,4.28606e-25,0,65,True,3.99681e-12,83,True,simple_default,simple,1.21441e-13,65,True,9.588315919017949e-07,adaptive_hybrid_fixed,0.05,258,f56a6138a4959193eb728bf0cfafb55063c5c0024c85b8834dd860d34e2ad144,6.499999988824131,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,131,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,0,3,west_service_lane,True,1.214409686926281e-13,9.588315919017949e-07,6.499999988824131,1,0.007260950998897897
0.003,1.214409686926281e-13,1.4016291238760914e-08,1.4194324159207248e-09,,0.9644508768624981,0.41464466711935954,0.6146446700995918,0,258,4.28606e-25,0,65,True,3.99681e-12,83,True,simple_default,simple,1.21441e-13,65,True,9.588315919017949e-07,adaptive_hybrid,0.05,258,f56a6138a4959193eb728bf0cfafb55063c5c0024c85b8834dd860d34e2ad144,6.499999988824131,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,131,30db1901b9797e1c31c57dbced13ff6cf0b96f37e004ca76385699d896de1f29,0,3,west_service_lane,True,1.214409686926281e-13,9.588315919017949e-07,6.499999988824131,1,0.007346938997216057
0.0,2.8421743311696526e-11,0.0,0.0,,0.46273079223781266,0.41464466711935954,0.4646446678644176,0,209,,,,,,,,,,,,,2.384187496316397e-05,raw,0.05,190,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,4.799999976158178,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,2.8421743311696526e-11,2.384187496316397e-05,4.799999976158178,1,0.003476982998108724
0.003,8.635796219573898e-13,3.737678810900036e-08,4.398791882349504e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,,,,,,,,,,,,,2.5568824391087264e-06,simple,0.05,190,986ce9a8ed676cf4f6b576d7ea5ce1eaf8521ab5a5ec99aa7d78fc453f98458e,4.799999976158151,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,8.635796219573898e-13,2.5568824391087264e-06,4.799999976158151,1,0.004964403000485618
0.0,3.565489424907755e-12,2.689755862483878e-08,2.8069681856721487e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,,,,,,,,,,,,,5.1236987985705265e-06,savitzky_golay,0.05,190,4dd2ef2ad722f070d28951f5c71364d7204a68c8790ca4f127ca2488f1341001,4.799999976158158,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,3.565489424907755e-12,5.1236987985705265e-06,4.799999976158158,1,0.005045980000431882
0.0,2.8421743311696526e-11,0.0,0.0,,0.5081542838973769,0.41464466711935954,0.4646446678644176,0,208,,,,,,,,,,,,,2.384187496316397e-05,constrained,0.05,190,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,4.799999976158178,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,2.8421743311696526e-11,2.384187496316397e-05,4.799999976158178,1,0.004831707003177144
0.0,2.712804991080224e-26,5.898376320701004e-08,3.396733571465837e-08,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,97,,,,,,,,,,,,,1.7763568389866546e-13,pivot_g2_fixed,0.05,97,2ab63376093654f42fc43dfd6809bc9f80896cf3d2b4beed374287605ab0da4f,4.7999999761581424,0,0,"[[-2, -2.4], [-2, 2.4]]",190,0.075,5.89838e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,97,0,0,{},0.000164706,fixed,0.05,,0,0,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,2.712804991080224e-26,1.7763568389866546e-13,4.7999999761581424,1,0.003599984000175027
0.0,2.712804991080224e-26,5.898376320701004e-08,3.396733571465837e-08,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,97,,,,,,,,,,,,,1.7763568389866546e-13,pivot_g2,0.05,97,2ab63376093654f42fc43dfd6809bc9f80896cf3d2b4beed374287605ab0da4f,4.7999999761581424,0,0,"[[-2, -2.4], [-2, 2.4]]",190,0.075,5.89838e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0.0,200,0,97,0,0,{},0.000171781,adaptive,0.05,,0,0,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,2.712804991080224e-26,1.7763568389866546e-13,4.7999999761581424,1,0.00397155500104418
0.003,8.635796219573898e-13,3.737678810900036e-08,4.398791882349504e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,2.7128e-26,0,0,True,2.84217e-11,65,True,simple_default,simple,8.6358e-13,0,True,2.5568824391087264e-06,adaptive_hybrid_fixed,0.05,190,986ce9a8ed676cf4f6b576d7ea5ce1eaf8521ab5a5ec99aa7d78fc453f98458e,4.799999976158151,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,8.635796219573898e-13,2.5568824391087264e-06,4.799999976158151,1,0.006336088001262397
0.003,8.635796219573898e-13,3.737678810900036e-08,4.398791882349504e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,190,2.7128e-26,0,0,True,2.84217e-11,65,True,simple_default,simple,8.6358e-13,0,True,2.5568824391087264e-06,adaptive_hybrid,0.05,190,986ce9a8ed676cf4f6b576d7ea5ce1eaf8521ab5a5ec99aa7d78fc453f98458e,4.799999976158151,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,97,3704564af346cb328a33a5c90094abf98683c7475ec6a7f285e41789f8030bad,0,1,picking_aisle_a,True,8.635796219573898e-13,2.5568824391087264e-06,4.799999976158151,1,0.006120170000940561
