algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,4.729599746197477,0.011909494467291021,0.0020118676500772694,,0.6114455896595776,0.17677669793081488,0.2808724311428359,0,514,,,,,,,,,,,,,3.9302977086639714,simple,0.05,497,35a42badaea4391ed9c81184ba3a63feac7009c1d70584a9cbb2809b23f50034,12.410341766931536,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,1,northwest_southeast,True,4.729599746197477,3.9302977086639714,12.410341766931536,1,0.010715243002778152
0.0,12.612026740386447,0.006880559687103615,0.0007433803710849517,,0.6029878504173435,0.17677669793081488,0.2808724311428359,0,530,,,,,,,,,,,,,6.125617836318809,savitzky_golay,0.05,497,9af53c0c9e2cbe9fe5c1cb978b4ee5b9b44a808275be3bb2d54aedb0cf5661b8,12.428704792385114,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,1,northwest_southeast,True,12.612026740386447,6.125617836318809,12.428704792385114,1,0.012166243999672588
0.027000000000000003,16.055580846916758,0.005874741671066192,0.0009076329054019533,,0.6004447773574585,0.17677669793081488,0.2808724311428359,0,535,,,,,,,,,,,,,6.253245263247339,constrained,0.05,497,4432194f465590bf8d587ae85ba8163ec93d45811d4f7b6f5413bf2eb772e435,12.435079477941885,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,1,northwest_southeast,True,16.055580846916758,6.253245263247339,12.435079477941885,1,0.0369550680006796
0.006,3.2442886336264993,0.06768675037107644,0.027697374299259014,,0.48827303644493836,0.17677669793081488,0.25619225950049973,0,471,,,,,,,,,,,,,3.783216611130043,pivot_g2_fixed,0.05,457,8d9e123aa6a071fb278e8f0bdbd069f874b0e31674590ffaa150f3b13d44743e,12.358384068635928,0,30,"[[-5, 3], [-4.20112, 2.93943], [-2.37788, 2.42032], [0.420834, 0.448034], [3.44138, -3.10808], [4.47391, -3.20149], [4.81545, -3.15146], [5, -3]]",497,0.075,0.0529739,0.15,0,8,0,7,"[{'index': 0, 'x': -4.20112, 'y': 2.93943, 'turn_angle': -0.201702, 'incoming_length': 0.801176, 'outgoing_length': 1.8957, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.151791, 'selected_score': 1}, {'index': 1, 'x': -2.37788, 'y': 2.42032, 'turn_angle': -0.336503, 'incoming_length': 1.8957, 'outgoing_length': 3.42385, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.254786, 'selected_score': 1}, {'index': 2, 'x': 0.420834, 'y': 0.448034, 'turn_angle': -0.252771, 'incoming_length': 3.42385, 'outgoing_length': 4.66579, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.190594, 'selected_score': 0.85}, {'index': 3, 'x': 3.44138, 'y': -3.10808, 'turn_angle': 0.776427, 'incoming_length': 4.66579, 'outgoing_length': 1.03674, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.408968, 'selected_score': 0.85}, {'index': 4, 'x': 4.47391, 'y': -3.20149, 'turn_angle': 0.235677, 'incoming_length': 1.03674, 'outgoing_length': 0.345182, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.147984, 'selected_score': 1}, {'index': 5, 'x': 4.81545, 'y': -3.15146, 'turn_angle': 0.541774, 'incoming_length': 0.345182, 'outgoing_length': 0.238746, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.083314, 'selected_score': 1}]",6,0,54,none,6,0,0.0,200,0.95,457,0,0,"{'angular acceleration iteration did not converge': 3, 'transition would overlap an adjacent corner window': 10}",0.00511366,fixed,0.05,,0,41,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,249,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,1,northwest_southeast,True,3.2442886336264993,3.783216611130043,12.358384068635928,1,0.015076203002536204
0.006,2.1731633438770905,0.1036835620477357,0.030865496405696916,,0.46498976684866505,0.17677669793081488,0.23390290478282266,0,519,,,,,,,,,,,,,2.1075124884420124,pivot_g2,0.05,505,aa0d41e4c85398e5249c13d0e6d507a207453addff61b5943af6f5a7ec9ac339,12.334460796271339,163,88,"[[-5, 3], [-4.20112, 2.93943], [-2.37788, 2.42032], [0.420834, 0.448034], [3.44138, -3.10808], [4.47391, -3.20149], [4.81545, -3.15146], [5, -3]]",497,0.075,0.0529739,0.15,0,8,0,7,"[{'index': 0, 'x': -4.20112, 'y': 2.93943, 'turn_angle': -0.201702, 'incoming_length': 0.801176, 'outgoing_length': 1.8957, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0101194, 'trim_max': 0.151791, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.151791, 'selected_score': 0.123774}, {'index': 1, 'x': -2.37788, 'y': 2.42032, 'turn_angle': -0.336503, 'incoming_length': 1.8957, 'outgoing_length': 3.42385, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0169857, 'trim_max': 0.254786, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.254786, 'selected_score': 0.260461}, {'index': 2, 'x': 0.420834, 'y': 0.448034, 'turn_angle': -0.252771, 'incoming_length': 3.42385, 'outgoing_length': 4.66579, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0127063, 'trim_max': 0.190594, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.190594, 'selected_score': 0.233332}, {'index': 3, 'x': 3.44138, 'y': -3.10808, 'turn_angle': 0.776427, 'incoming_length': 4.66579, 'outgoing_length': 1.03674, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0408968, 'trim_max': 0.613452, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.613452, 'selected_score': 0.404186}, {'index': 4, 'x': 4.47391, 'y': -3.20149, 'turn_angle': 0.235677, 'incoming_length': 1.03674, 'outgoing_length': 0.345182, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0118387, 'trim_max': 0.177581, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.52, 'selected_trim': 0.0615613, 'selected_score': 0.35998}, {'index': 5, 'x': 4.81545, 'y': -3.15146, 'turn_angle': 0.541774, 'incoming_length': 0.345182, 'outgoing_length': 0.238746, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 0.859684, 'trim_min': 0.0277713, 'trim_max': 0.238746, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.840692, 'selected_trim': 0.233471, 'selected_score': 0.448644}]",6,36,120,none,6,0,0.0,200,0.305063,505,0,0,"{'angular acceleration iteration did not converge': 9, 'transition requires a reversing inner wheel': 8}",0.00859492,adaptive,0.05,,0,103,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,248,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,1,northwest_southeast,True,2.1731633438770905,2.1075124884420124,12.334460796271339,1,0.018220033001853153
0.009000000000000001,4.729599746197477,0.011909494467291021,0.0020118676500772694,,0.6114455896595776,0.17677669793081488,0.2808724311428359,0,514,3.24429,0,251,True,32.2217,221,True,simple_default,simple,4.7296,251,True,3.9302977086639714,adaptive_hybrid_fixed,0.05,497,35a42badaea4391ed9c81184ba3a63feac7009c1d70584a9cbb2809b23f50034,12.410341766931536,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,1,northwest_southeast,True,4.729599746197477,3.9302977086639714,12.410341766931536,1,0.019116782998025883
0.012,4.729599746197477,0.011909494467291021,0.0020118676500772694,,0.6114455896595776,0.17677669793081488,0.2808724311428359,0,514,2.17316,0,251,True,32.2217,221,True,simple_default,simple,4.7296,251,True,3.9302977086639714,adaptive_hybrid,0.05,497,35a42badaea4391ed9c81184ba3a63feac7009c1d70584a9cbb2809b23f50034,12.410341766931536,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,1,northwest_southeast,True,4.729599746197477,3.9302977086639714,12.410341766931536,1,0.02080122500046855
0.0,32.22173383025775,4.440892098500626e-16,5.175549743652724e-17,,0.6499095530577156,0.17677669793081488,0.23390290478282266,0,503,,,,,,,,,,,,,12.540196964759007,raw,0.05,497,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,12.438724435769096,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,32.22173383025775,12.540196964759007,12.438724435769096,1,0.008380141996894963
0.003,4.729599746197477,0.011909494467291021,0.0020118676500772694,,0.6114455896595776,0.17677669793081488,0.2808724311428359,0,514,,,,,,,,,,,,,3.9302977086639714,simple,0.05,497,35a42badaea4391ed9c81184ba3a63feac7009c1d70584a9cbb2809b23f50034,12.410341766931536,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,4.729599746197477,3.9302977086639714,12.410341766931536,1,0.010305439001967898
0.0,12.612026740386447,0.006880559687103615,0.0007433803710849517,,0.6029878504173435,0.17677669793081488,0.2808724311428359,0,530,,,,,,,,,,,,,6.125617836318809,savitzky_golay,0.05,497,9af53c0c9e2cbe9fe5c1cb978b4ee5b9b44a808275be3bb2d54aedb0cf5661b8,12.428704792385114,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,12.612026740386447,6.125617836318809,12.428704792385114,1,0.011627414001850411
0.030000000000000002,16.055580846916758,0.005874741671066192,0.0009076329054019533,,0.6004447773574585,0.17677669793081488,0.2808724311428359,0,535,,,,,,,,,,,,,6.253245263247339,constrained,0.05,497,4432194f465590bf8d587ae85ba8163ec93d45811d4f7b6f5413bf2eb772e435,12.435079477941885,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,16.055580846916758,6.253245263247339,12.435079477941885,1,0.03853919800167205
0.003,3.2442886336264993,0.06768675037107644,0.027697374299259014,,0.48827303644493836,0.17677669793081488,0.25619225950049973,0,471,,,,,,,,,,,,,3.783216611130043,pivot_g2_fixed,0.05,457,8d9e123aa6a071fb278e8f0bdbd069f874b0e31674590ffaa150f3b13d44743e,12.358384068635928,0,30,"[[-5, 3], [-4.20112, 2.93943], [-2.37788, 2.42032], [0.420834, 0.448034], [3.44138, -3.10808], [4.47391, -3.20149], [4.81545, -3.15146], [5, -3]]",497,0.075,0.0529739,0.15,0,8,0,7,"[{'index': 0, 'x': -4.20112, 'y': 2.93943, 'turn_angle': -0.201702, 'incoming_length': 0.801176, 'outgoing_length': 1.8957, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.151791, 'selected_score': 1}, {'index': 1, 'x': -2.37788, 'y': 2.42032, 'turn_angle': -0.336503, 'incoming_length': 1.8957, 'outgoing_length': 3.42385, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.254786, 'selected_score': 1}, {'index': 2, 'x': 0.420834, 'y': 0.448034, 'turn_angle': -0.252771, 'incoming_length': 3.42385, 'outgoing_length': 4.66579, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.190594, 'selected_score': 0.85}, {'index': 3, 'x': 3.44138, 'y': -3.10808, 'turn_angle': 0.776427, 'incoming_length': 4.66579, 'outgoing_length': 1.03674, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.408968, 'selected_score': 0.85}, {'index': 4, 'x': 4.47391, 'y': -3.20149, 'turn_angle': 0.235677, 'incoming_length': 1.03674, 'outgoing_length': 0.345182, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.147984, 'selected_score': 1}, {'index': 5, 'x': 4.81545, 'y': -3.15146, 'turn_angle': 0.541774, 'incoming_length': 0.345182, 'outgoing_length': 0.238746, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.083314, 'selected_score': 1}]",6,0,54,none,6,0,0.0,200,0.95,457,0,0,"{'angular acceleration iteration did not converge': 3, 'transition would overlap an adjacent corner window': 10}",0.00514668,fixed,0.05,,0,41,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,249,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,3.2442886336264993,3.783216611130043,12.358384068635928,1,0.015785915002197726
0.006,2.1731633438770905,0.1036835620477357,0.030865496405696916,,0.46498976684866505,0.17677669793081488,0.23390290478282266,0,519,,,,,,,,,,,,,2.1075124884420124,pivot_g2,0.05,505,aa0d41e4c85398e5249c13d0e6d507a207453addff61b5943af6f5a7ec9ac339,12.334460796271339,163,88,"[[-5, 3], [-4.20112, 2.93943], [-2.37788, 2.42032], [0.420834, 0.448034], [3.44138, -3.10808], [4.47391, -3.20149], [4.81545, -3.15146], [5, -3]]",497,0.075,0.0529739,0.15,0,8,0,7,"[{'index': 0, 'x': -4.20112, 'y': 2.93943, 'turn_angle': -0.201702, 'incoming_length': 0.801176, 'outgoing_length': 1.8957, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0101194, 'trim_max': 0.151791, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.151791, 'selected_score': 0.123774}, {'index': 1, 'x': -2.37788, 'y': 2.42032, 'turn_angle': -0.336503, 'incoming_length': 1.8957, 'outgoing_length': 3.42385, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0169857, 'trim_max': 0.254786, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.254786, 'selected_score': 0.260461}, {'index': 2, 'x': 0.420834, 'y': 0.448034, 'turn_angle': -0.252771, 'incoming_length': 3.42385, 'outgoing_length': 4.66579, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0127063, 'trim_max': 0.190594, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.190594, 'selected_score': 0.233332}, {'index': 3, 'x': 3.44138, 'y': -3.10808, 'turn_angle': 0.776427, 'incoming_length': 4.66579, 'outgoing_length': 1.03674, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0408968, 'trim_max': 0.613452, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.613452, 'selected_score': 0.404186}, {'index': 4, 'x': 4.47391, 'y': -3.20149, 'turn_angle': 0.235677, 'incoming_length': 1.03674, 'outgoing_length': 0.345182, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0118387, 'trim_max': 0.177581, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.52, 'selected_trim': 0.0615613, 'selected_score': 0.35998}, {'index': 5, 'x': 4.81545, 'y': -3.15146, 'turn_angle': 0.541774, 'incoming_length': 0.345182, 'outgoing_length': 0.238746, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 0.859684, 'trim_min': 0.0277713, 'trim_max': 0.238746, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.840692, 'selected_trim': 0.233471, 'selected_score': 0.448644}]",6,36,120,none,6,0,0.0,200,0.305063,505,0,0,"{'angular acceleration iteration did not converge': 9, 'transition requires a reversing inner wheel': 8}",0.00783172,adaptive,0.05,,0,103,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,248,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,2.1731633438770905,2.1075124884420124,12.334460796271339,1,0.020143217996519525
0.009000000000000001,4.729599746197477,0.011909494467291021,0.0020118676500772694,,0.6114455896595776,0.17677669793081488,0.2808724311428359,0,514,3.24429,0,251,True,32.2217,221,True,simple_default,simple,4.7296,251,True,3.9302977086639714,adaptive_hybrid_fixed,0.05,497,35a42badaea4391ed9c81184ba3a63feac7009c1d70584a9cbb2809b23f50034,12.410341766931536,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,4.729599746197477,3.9302977086639714,12.410341766931536,1,0.01870088699797634
0.012,4.729599746197477,0.011909494467291021,0.0020118676500772694,,0.6114455896595776,0.17677669793081488,0.2808724311428359,0,514,2.17316,0,251,True,32.2217,221,True,simple_default,simple,4.7296,251,True,3.9302977086639714,adaptive_hybrid,0.05,497,35a42badaea4391ed9c81184ba3a63feac7009c1d70584a9cbb2809b23f50034,12.410341766931536,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,2,northwest_southeast,True,4.729599746197477,3.9302977086639714,12.410341766931536,1,0.019953254002757603
0.003,32.22173383025775,4.440892098500626e-16,5.175549743652724e-17,,0.6499095530577156,0.17677669793081488,0.23390290478282266,0,503,,,,,,,,,,,,,12.540196964759007,raw,0.05,497,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,12.438724435769096,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,3,northwest_southeast,True,32.22173383025775,12.540196964759007,12.438724435769096,1,0.008481872999254847
0.003,4.729599746197477,0.011909494467291021,0.0020118676500772694,,0.6114455896595776,0.17677669793081488,0.2808724311428359,0,514,,,,,,,,,,,,,3.9302977086639714,simple,0.05,497,35a42badaea4391ed9c81184ba3a63feac7009c1d70584a9cbb2809b23f50034,12.410341766931536,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,3,northwest_southeast,True,4.729599746197477,3.9302977086639714,12.410341766931536,1,0.011183751998032676
0.0,12.612026740386447,0.006880559687103615,0.0007433803710849517,,0.6029878504173435,0.17677669793081488,0.2808724311428359,0,530,,,,,,,,,,,,,6.125617836318809,savitzky_golay,0.05,497,9af53c0c9e2cbe9fe5c1cb978b4ee5b9b44a808275be3bb2d54aedb0cf5661b8,12.428704792385114,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,3,northwest_southeast,True,12.612026740386447,6.125617836318809,12.428704792385114,1,0.01078769400191959
0.030000000000000002,16.055580846916758,0.005874741671066192,0.0009076329054019533,,0.6004447773574585,0.17677669793081488,0.2808724311428359,0,535,,,,,,,,,,,,,6.253245263247339,constrained,0.05,497,4432194f465590bf8d587ae85ba8163ec93d45811d4f7b6f5413bf2eb772e435,12.435079477941885,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,250,e8b1e00cddf6e203fec2b9d747b518c00bf6ebc802330c4a5b18792725365f1a,0,3,northwest_southeast,True,16.055580846916758,6.253245263247339,12.435079477941885,1,0.03752340000210097
