algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_marker_count,pivot_max_angle_rad,pivot_total_angle_rad,planner,planner_output_path_sha256,point_count,pstmo_compatible_edges,pstmo_competitive_candidates,pstmo_conditioned_polyline,pstmo_conditioning_input_points,pstmo_conditioning_max_deviation,pstmo_conditioning_observed_deviation,pstmo_conditioning_oscillation_deviation,pstmo_conditioning_oscillation_shortcuts,pstmo_conditioning_output_points,pstmo_conditioning_safety_rejections,pstmo_conditioning_shortcuts,pstmo_corner_search,pstmo_corners,pstmo_dp_states,pstmo_evaluations,pstmo_fallback,pstmo_g2_transitions,pstmo_los_accepted_shortcuts,pstmo_los_attempted_shortcuts,pstmo_los_completed,pstmo_los_enabled,pstmo_los_error,pstmo_los_fallback_reason,pstmo_los_fallback_to_input,pstmo_los_footprint_padding_m,pstmo_los_no_los_completed,pstmo_los_no_los_error,pstmo_los_no_los_quality,pstmo_los_no_los_score,pstmo_los_output_points,pstmo_los_quality,pstmo_los_safety_rejections,pstmo_los_score,pstmo_los_selected,pstmo_los_selection_enabled,pstmo_los_selection_reason,pstmo_los_selection_runtime_s,pstmo_max_footprint_cost,pstmo_mean_transition_score,pstmo_output_points,pstmo_pass_through_corners,pstmo_pivots,pstmo_raw_input_points,pstmo_rejections,pstmo_runtime_s,pstmo_search_mode,pstmo_segment_margin,pstmo_selected_stitch_rejection,pstmo_valid_candidates,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,297.3188139439051,4.440892098500626e-16,8.529048180489552e-17,,0.4914849176259022,0.16464466339406925,0.2146446641391273,0,538,34.43220781990577,raw,0.05,524,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,12.990832133193832,0,0.0,0,NavFnAStar,ec25efedaac90fc66686f98df92b82438386ae646472bce608f91bee403f02b9,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,0,1,office_long_diagonal,True,297.3188139439051,34.43220781990577,12.990832133193832,1,0.009863012000096205
0.153,5.798741932728735,0.06162180091649946,0.027123098570592318,,0.39399853125669176,0.23390290478282266,0.25619225950049973,0,668,3.9196000239057223,pstmo,0.05,657,08de5e51951992bfb6fe2274a6dffb674289a41efad4c07966298896d6882b67,12.739909967601779,0,0.0,0,NavFnAStar,ec25efedaac90fc66686f98df92b82438386ae646472bce608f91bee403f02b9,256,840,397,"[[-5.2, -3], [-2.86697, -1.40748], [-2.07107, -1.18727], [-0.161587, 0.26586], [0.34257, 0.877447], [0.532393, 1.63193], [0.849059, 1.90987], [1.63685, 2.22386], [2.4206, 2.36965], [2.95309, 2.64476], [3.32821, 3.08411], [3.6449, 3.21891], [4.64356, 3.1832], [5.2, 3]]",524,0.075,0.0616699,0.15,0,14,0,13,"[{'index': 0, 'x': -2.86697, 'y': -1.40748, 'turn_angle': -0.329023, 'incoming_length': 2.82473, 'outgoing_length': 0.825804, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0166012, 'trim_max': 0.249018, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.249018, 'selected_control_distance': 0.0818216, 'selected_control_fraction': 0.328577, 'selected_score': 0.267749}, {'index': 1, 'x': -2.07107, 'y': -1.18727, 'turn_angle': 0.380582, 'incoming_length': 0.825804, 'outgoing_length': 2.39952, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0192622, 'trim_max': 0.288932, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.288932, 'selected_control_distance': 0.094795, 'selected_control_fraction': 0.328087, 'selected_score': 0.271482}, {'index': 2, 'x': -0.161587, 'y': 0.26586, 'turn_angle': 0.230878, 'incoming_length': 2.39952, 'outgoing_length': 0.792599, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0115954, 'trim_max': 0.173932, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.173932, 'selected_control_distance': 0.0572764, 'selected_control_fraction': 0.329304, 'selected_score': 0.134506}, {'index': 3, 'x': 0.34257, 'y': 0.877447, 'turn_angle': 0.442932, 'incoming_length': 0.792599, 'outgoing_length': 0.777997, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0225159, 'trim_max': 0.337739, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.337739, 'selected_control_distance': 0.110573, 'selected_control_fraction': 0.327393, 'selected_score': 0.312072}, {'index': 4, 'x': 0.532393, 'y': 1.63193, 'turn_angle': -0.60396, 'incoming_length': 0.777997, 'outgoing_length': 0.421341, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.35259, 'trim_min': 0.0311507, 'trim_max': 0.421341, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 0.287888, 'selected_trim': 0.0896792, 'selected_control_distance': 0.0313877, 'selected_control_fraction': 0.35, 'selected_score': 0.657637}, {'index': 5, 'x': 0.849059, 'y': 1.90987, 'turn_angle': -0.341082, 'incoming_length': 0.421341, 'outgoing_length': 0.848059, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0172214, 'trim_max': 0.258321, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.258321, 'selected_control_distance': 0.0848503, 'selected_control_fraction': 0.328469, 'selected_score': 0.271915}, {'index': 6, 'x': 1.63685, 'y': 2.22386, 'turn_angle': -0.195362, 'incoming_length': 0.848059, 'outgoing_length': 0.797194, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0097993, 'trim_max': 0.146989, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.146989, 'selected_control_distance': 0.0484334, 'selected_control_fraction': 0.329503, 'selected_score': 0.198985}, {'index': 7, 'x': 2.4206, 'y': 2.36965, 'turn_angle': 0.292964, 'incoming_length': 0.797194, 'outgoing_length': 0.599357, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0147539, 'trim_max': 0.221308, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.221308, 'selected_control_distance': 0.0727828, 'selected_control_fraction': 0.328875, 'selected_score': 0.234686}, {'index': 8, 'x': 2.95309, 'y': 2.64476, 'turn_angle': 0.387206, 'incoming_length': 0.599357, 'outgoing_length': 0.577698, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0196059, 'trim_max': 0.294088, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.294088, 'selected_control_distance': 0.0964664, 'selected_control_fraction': 0.328019, 'selected_score': 0.280787}, {'index': 9, 'x': 3.32821, 'y': 3.08411, 'turn_angle': -0.461665, 'incoming_length': 0.577698, 'outgoing_length': 0.344193, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.46452, 'trim_min': 0.0235022, 'trim_max': 0.344193, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 0.509355, 'selected_trim': 0.11971, 'selected_control_distance': 0.0391643, 'selected_control_fraction': 0.327161, 'selected_score': 0.516263}, {'index': 10, 'x': 3.6449, 'y': 3.21891, 'turn_angle': -0.438162, 'incoming_length': 0.344193, 'outgoing_length': 0.999294, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0222655, 'trim_max': 0.333982, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 0.415, 'selected_trim': 0.0924017, 'selected_control_distance': 0.0302569, 'selected_control_fraction': 0.32745, 'selected_score': 0.547818}, {'index': 11, 'x': 4.64356, 'y': 3.1832, 'turn_angle': -0.282314, 'incoming_length': 0.999294, 'outgoing_length': 0.585823, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0142102, 'trim_max': 0.213153, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.213153, 'selected_control_distance': 0.0746036, 'selected_control_fraction': 0.35, 'selected_score': 0.240934}]",12,120,480,none,12,0,0,True,False,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.7399, 'max_curvature_1pm': 3.9196, 'curvature_energy_1pm': 5.79874, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 173}",0.630211,524,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.5577, 'max_curvature_1pm': 4.89192e-13, 'curvature_energy_1pm': 3.02101e-25, 'pivot_rotation_rad': 1.62766, 'peak_proximity_cost': 253}",0,0.630127,False,True,no_los_quality_not_worse,0.15387,252,0.327903,657,0,0,524,"{'angular acceleration iteration did not converge': 10, 'shape_angular acceleration iteration did not converge': 32, 'shape_transition requires a reversing inner wheel': 28, 'transition requires a reversing inner wheel': 14}",0.10731,joint_d_q,0.05,,420,261ccf8b856830e0a249f29461cda04be828c06ac0280aa14d945fa39e0684d9,0,1,office_long_diagonal,True,5.798741932728735,3.9196000239057223,12.739909967601779,1,0.1708682989992667
0.003,103.66811640652823,4.440892098500626e-16,8.540604447164055e-17,,0.4946080246618778,0.16464466339406925,0.2146446641391273,0,527,15.508163521282723,raw,0.05,513,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,12.783751343216109,0,0.0,0,NavFnDijkstra,f4523c94a56a5016b8b305775fd23a48c6b0aea365dde5ec1fbe9d3018a9544d,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,0,1,office_long_diagonal,True,103.66811640652823,15.508163521282723,12.783751343216109,1,0.01338748000034684
0.153,0.9785625583988171,0.17155744136444193,0.07674712518972754,,0.3755690528990274,0.1449222268733815,0.1449222268733815,0,436,0.811211997026483,pstmo,0.05,426,11065aac09b19fb12234031923c30da4cfada0a5e59b59527d4ba6038e83b4f7,12.435602824710127,0,0.0,0,NavFnDijkstra,f4523c94a56a5016b8b305775fd23a48c6b0aea365dde5ec1fbe9d3018a9544d,250,220,121,"[[-5.2, -3], [-1.32121, -0.470106], [0.467096, 1.29688], [0.960647, 1.96425], [3.00752, 2.82615], [3.84178, 3.18657], [5.2, 3]]",7,0.075,0,0.15,0,7,1,0,"[{'index': 0, 'x': -1.32121, 'y': -0.470106, 'turn_angle': 0.201455, 'incoming_length': 4.63092, 'outgoing_length': 2.51401, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.010107, 'trim_max': 0.151605, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.151605, 'selected_control_distance': 0.0499493, 'selected_control_fraction': 0.329471, 'selected_score': 0.121569}, {'index': 1, 'x': 0.467096, 'y': 1.29688, 'turn_angle': 0.154621, 'incoming_length': 2.51401, 'outgoing_length': 0.830049, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00774647, 'trim_max': 0.116197, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.116197, 'selected_control_distance': 0.0383089, 'selected_control_fraction': 0.329689, 'selected_score': 0.24934}, {'index': 2, 'x': 0.960647, 'y': 1.96425, 'turn_angle': -0.535477, 'incoming_length': 0.830049, 'outgoing_length': 2.22093, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0274325, 'trim_max': 0.411488, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.411488, 'selected_control_distance': 0.134205, 'selected_control_fraction': 0.326146, 'selected_score': 0.38609}, {'index': 3, 'x': 3.00752, 'y': 2.82615, 'turn_angle': 0.00925585, 'incoming_length': 2.22093, 'outgoing_length': 0.90879, 'pivot_safe': True, 'pass_through': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'trim_evaluations': 0, 'evaluations': 0, 'safe_feasible': 0, 'states': 1, 'selected_radius': 0, 'selected_trim': 0, 'selected_control_distance': 0, 'selected_control_fraction': 0, 'selected_score': 0}, {'index': 4, 'x': 3.84178, 'y': 3.18657, 'turn_angle': -0.544309, 'incoming_length': 0.90879, 'outgoing_length': 1.37097, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0279079, 'trim_max': 0.418619, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.418619, 'selected_control_distance': 0.136475, 'selected_control_fraction': 0.326014, 'selected_score': 0.388531}]",5,41,160,none,4,6,878,True,True,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.6312, 'max_curvature_1pm': 3.13692, 'curvature_energy_1pm': 5.15892, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 202}",0.632221,7,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.4356, 'max_curvature_1pm': 0.811212, 'curvature_energy_1pm': 0.978563, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 251}",872,0.491071,True,True,los_quality_improvement,0.1516,252,0.286382,426,1,0,513,"{'angular acceleration iteration did not converge': 2, 'shape_angular acceleration iteration did not converge': 9, 'shape_swept_footprint': 1, 'shape_transition requires a reversing inner wheel': 12, 'transition requires a reversing inner wheel': 6}",0.0636391,joint_d_q,0.05,,138,1ed3cfb73065490cb0278004c5bde5f64f7e0200e050b823b2622b178836137a,0,1,office_long_diagonal,True,0.9785625583988171,0.811211997026483,12.435602824710127,1,0.1660375990004468
0.006,54.38592215635246,4.440892098500626e-16,6.036776943385647e-17,,0.4720168463483055,0.1449222268733815,0.17079994476667312,0,451,13.635730032280904,raw,0.05,220,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,12.685865191803058,0,0.0,0,ThetaStar,780309a2bf273b22c782f2d999993c7264a839ae330163c4d1c3f71949fcb3c3,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,0,1,office_long_diagonal,True,54.38592215635246,13.635730032280904,12.685865191803058,1,0.008577245000196854
0.132,4.502007973983135,0.04256397416642737,0.01743562581785222,,0.38808503672340633,0.2146446641391273,0.23390290478282266,0,624,2.6829227985107904,pstmo,0.05,611,f45b6b33e40ddeca5522bab2e6317bb93fc24eea65f2131970971c36a510b410,12.5819451428879,0,0.0,0,ThetaStar,780309a2bf273b22c782f2d999993c7264a839ae330163c4d1c3f71949fcb3c3,253,656,312,"[[-5.2, -3], [-3.725, -2.275], [-2.775, -1.375], [-2.225, -1.175], [-0.375, 0.325], [0.425, 1.125], [0.625, 1.675], [0.825, 1.875], [2.875, 2.625], [3.425, 3.125], [4.575, 3.175], [5.2, 3]]",220,0.075,0.0442962,0.15,0,12,0,11,"[{'index': 0, 'x': -3.725, 'y': -2.275, 'turn_angle': 0.301533, 'incoming_length': 1.64355, 'outgoing_length': 1.30863, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0151919, 'trim_max': 0.227879, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.227879, 'selected_control_distance': 0.0749282, 'selected_control_fraction': 0.328807, 'selected_score': 0.162182}, {'index': 1, 'x': -2.775, 'y': -1.375, 'turn_angle': -0.409607, 'incoming_length': 1.30863, 'outgoing_length': 0.585235, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0207716, 'trim_max': 0.311574, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.43, 'selected_trim': 0.297033, 'selected_control_distance': 0.097361, 'selected_control_fraction': 0.327778, 'selected_score': 0.311877}, {'index': 2, 'x': -2.225, 'y': -1.175, 'turn_angle': 0.332527, 'incoming_length': 0.585235, 'outgoing_length': 2.3817, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0167813, 'trim_max': 0.251719, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.395, 'selected_trim': 0.234099, 'selected_control_distance': 0.0769122, 'selected_control_fraction': 0.328546, 'selected_score': 0.289384}, {'index': 3, 'x': -0.375, 'y': 0.325, 'turn_angle': 0.1041, 'incoming_length': 2.3817, 'outgoing_length': 1.13137, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0052097, 'trim_max': 0.0781455, 'trim_evaluations': 11, 'evaluations': 22, 'safe_feasible': 10, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.0781455, 'selected_control_distance': 0.025777, 'selected_control_fraction': 0.329859, 'selected_score': 0.0726858}, {'index': 4, 'x': 0.425, 'y': 1.125, 'turn_angle': 0.436627, 'incoming_length': 1.13137, 'outgoing_length': 0.585235, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0221849, 'trim_max': 0.332774, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.332774, 'selected_control_distance': 0.108973, 'selected_control_fraction': 0.327468, 'selected_score': 0.312516}, {'index': 5, 'x': 0.625, 'y': 1.675, 'turn_angle': -0.436627, 'incoming_length': 0.585235, 'outgoing_length': 0.282843, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.27493, 'trim_min': 0.0221849, 'trim_max': 0.282843, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 0.393733, 'selected_trim': 0.0873494, 'selected_control_distance': 0.0286041, 'selected_control_fraction': 0.327468, 'selected_score': 0.576625}, {'index': 6, 'x': 0.825, 'y': 1.875, 'turn_angle': -0.43467, 'incoming_length': 0.282843, 'outgoing_length': 2.18289, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.28086, 'trim_min': 0.0220823, 'trim_max': 0.282843, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 0.395214, 'selected_trim': 0.0872724, 'selected_control_distance': 0.0285809, 'selected_control_fraction': 0.327491, 'selected_score': 0.565402}, {'index': 7, 'x': 2.875, 'y': 2.625, 'turn_angle': 0.387087, 'incoming_length': 2.18289, 'outgoing_length': 0.743303, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0195997, 'trim_max': 0.293995, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.293995, 'selected_control_distance': 0.0964364, 'selected_control_fraction': 0.32802, 'selected_score': 0.277177}, {'index': 8, 'x': 3.425, 'y': 3.125, 'turn_angle': -0.694364, 'incoming_length': 0.743303, 'outgoing_length': 1.15109, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0361838, 'trim_max': 0.542758, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 0.8, 'selected_trim': 0.289471, 'selected_control_distance': 0.101315, 'selected_control_fraction': 0.35, 'selected_score': 0.523313}, {'index': 9, 'x': 4.575, 'y': 3.175, 'turn_angle': -0.31646, 'incoming_length': 1.15109, 'outgoing_length': 0.649038, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0159564, 'trim_max': 0.239346, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.239346, 'selected_control_distance': 0.0786693, 'selected_control_fraction': 0.328685, 'selected_score': 0.263366}]",10,100,382,none,10,0,0,True,False,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.5819, 'max_curvature_1pm': 2.68292, 'curvature_energy_1pm': 4.50201, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 177}",0.603946,220,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.4722, 'max_curvature_1pm': 4.89192e-13, 'curvature_energy_1pm': 1.73617e-25, 'pivot_rotation_rad': 1.56689, 'peak_proximity_cost': 253}",0,0.631546,False,True,no_los_quality_not_worse,0.132793,252,0.335453,611,0,0,220,"{'angular acceleration iteration did not converge': 6, 'shape_angular acceleration iteration did not converge': 20, 'shape_transition requires a reversing inner wheel': 27, 'transition requires a reversing inner wheel': 13}",0.0835835,joint_d_q,0.05,,335,81a14af9baf7bd0a3c4abfece2dbcb96533e499289224970d2a7d079f59adf32,0,1,office_long_diagonal,True,4.502007973983135,2.6829227985107904,12.5819451428879,1,0.14885214799960522
0.006,8.67100024015589,4.440892098500626e-16,8.714134103598625e-17,,0.4502901106859763,0.2146446641391273,0.2146446641391273,0,440,2.2832376693384853,raw,0.05,216,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,12.803944391627233,0,0.0,0,Smac2D,94fc41f12e573701b374464d877f0d4bf81f69d1fb99b045260528c9d28e154f,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,0,1,office_long_diagonal,True,8.67100024015589,2.2832376693384853,12.803944391627233,1,0.009710674000416475
0.138,1.2649278939218818,0.4590252264566597,0.1554489125980254,,0.33247766083731456,0.1449222268733815,0.1449222268733815,0,427,1.1275069016727934,pstmo,0.05,417,338abdd9b092437f298dbd7d7529f9688d11dd8593632184ab3171e7325e2323,12.402615822481105,0,0.0,0,Smac2D,94fc41f12e573701b374464d877f0d4bf81f69d1fb99b045260528c9d28e154f,250,300,99,"[[-5.2, -3], [-1.95, -0.898952], [0.471131, 1.24997], [0.803566, 1.799], [3.75, 3.14351], [5.2, 3]]",6,0.075,0,0.15,0,6,0,0,"[{'index': 0, 'x': -1.95, 'y': -0.898952, 'turn_angle': 0.15201, 'incoming_length': 3.87, 'outgoing_length': 3.23724, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00761517, 'trim_max': 0.114228, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 1.5, 'selected_trim': 0.114228, 'selected_control_distance': 0.0376608, 'selected_control_fraction': 0.329699, 'selected_score': 0.247998}, {'index': 1, 'x': 0.471131, 'y': 1.24997, 'turn_angle': 0.300444, 'incoming_length': 3.23724, 'outgoing_length': 0.641832, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0151362, 'trim_max': 0.227044, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 14, 'states': 10, 'selected_radius': 1.01, 'selected_trim': 0.152876, 'selected_control_distance': 0.0535066, 'selected_control_fraction': 0.35, 'selected_score': 0.374314}, {'index': 2, 'x': 0.803566, 'y': 1.799, 'turn_angle': -0.598253, 'incoming_length': 0.641832, 'outgoing_length': 3.2387, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0308379, 'trim_max': 0.462569, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 14, 'states': 10, 'selected_radius': 1.3075, 'selected_trim': 0.403206, 'selected_control_distance': 0.131102, 'selected_control_fraction': 0.325148, 'selected_score': 0.429552}, {'index': 3, 'x': 3.75, 'y': 3.14351, 'turn_angle': -0.526747, 'incoming_length': 3.2387, 'outgoing_length': 1.45708, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0269637, 'trim_max': 0.404455, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 16, 'states': 10, 'selected_radius': 1.395, 'selected_trim': 0.376143, 'selected_control_distance': 0.122726, 'selected_control_fraction': 0.326275, 'selected_score': 0.396876}]",4,40,160,none,4,5,372,True,True,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.5885, 'max_curvature_1pm': 2.4654, 'curvature_energy_1pm': 3.42892, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",0.628179,6,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 12.4026, 'max_curvature_1pm': 1.12751, 'curvature_energy_1pm': 1.26493, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",367,0.522144,True,True,los_quality_improvement,0.138436,252,0.362185,417,0,0,216,"{'angular acceleration iteration did not converge': 2, 'shape_angular acceleration iteration did not converge': 10, 'shape_swept_footprint': 24, 'shape_transition requires a reversing inner wheel': 13, 'swept_footprint': 10, 'transition requires a reversing inner wheel': 6}",0.0444994,joint_d_q,0.05,,113,a2168dc7abd265f02f2eebbd43c4ee9ddbca09ae59ec570861cdc5aaab58c13a,0,1,office_long_diagonal,True,1.2649278939218818,1.1275069016727934,12.402615822481105,1,0.1487933480002539
0.006,13.073351820307751,4.440892098500626e-16,9.561089586523424e-17,,0.44124535164063655,0.11464466264901119,0.16464466339406925,0,337,3.730006637642104,raw,0.05,145,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f,12.719722959946527,0,0.0,0,SmacHybrid,e98a86bf7e0da398fc2611467944728fda2c0ec506d4d3f0869c217772f8cc26,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137dc417d3d3d2c68f99748beed91c75997fe46681988227499aa9abaf76b26f,0,1,office_long_diagonal,True,13.073351820307751,3.730006637642104,12.719722959946527,1,0.010435325999424094
