algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_marker_count,pivot_max_angle_rad,pivot_total_angle_rad,planner,planner_output_path_sha256,point_count,pstmo_compatible_edges,pstmo_competitive_candidates,pstmo_conditioned_polyline,pstmo_conditioning_input_points,pstmo_conditioning_max_deviation,pstmo_conditioning_observed_deviation,pstmo_conditioning_oscillation_deviation,pstmo_conditioning_oscillation_shortcuts,pstmo_conditioning_output_points,pstmo_conditioning_safety_rejections,pstmo_conditioning_shortcuts,pstmo_corner_search,pstmo_corners,pstmo_dp_states,pstmo_evaluations,pstmo_fallback,pstmo_g2_transitions,pstmo_los_accepted_shortcuts,pstmo_los_attempted_shortcuts,pstmo_los_completed,pstmo_los_enabled,pstmo_los_error,pstmo_los_fallback_reason,pstmo_los_fallback_to_input,pstmo_los_footprint_padding_m,pstmo_los_no_los_completed,pstmo_los_no_los_error,pstmo_los_no_los_quality,pstmo_los_no_los_score,pstmo_los_output_points,pstmo_los_quality,pstmo_los_safety_rejections,pstmo_los_score,pstmo_los_selected,pstmo_los_selection_enabled,pstmo_los_selection_reason,pstmo_los_selection_runtime_s,pstmo_max_footprint_cost,pstmo_mean_transition_score,pstmo_output_points,pstmo_pass_through_corners,pstmo_pivots,pstmo_raw_input_points,pstmo_rejections,pstmo_runtime_s,pstmo_search_mode,pstmo_segment_margin,pstmo_selected_stitch_rejection,pstmo_trim_domain,pstmo_valid_candidates,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,110.4137303981203,4.440892098500626e-16,8.748875266974976e-17,,0.5581111295980133,0.16464466339406925,0.2146446641391273,0,280,21.93777132074256,raw,0.05,273,da99df52e1b4301c593a42a03da6604bb90a46cd5bf3ea6c3e7b6fb9ec5674f6,6.877883056654602,0,0.0,0,NavFnAStar,897f7c782f58932fd8e5c577127d2de1331afb2d84b31b5ec30b7c457dc154f4,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da99df52e1b4301c593a42a03da6604bb90a46cd5bf3ea6c3e7b6fb9ec5674f6,0,1,top_alternating_cross,True,110.4137303981203,21.93777132074256,6.877883056654602,1,0.005367637999370345
0.099,0.19381128343182943,0.15078268774945958,0.06209313447638864,,0.4998095722419106,0.16464466339406925,0.16464466339406925,0,351,0.4137441122025396,pstmo,0.05,346,dd4e9be2c9b6bb56cd5c55acf66989bf0c4f8fcb6abeddff74f7682a091c8887,6.694171730366319,0,0.0,0,NavFnAStar,897f7c782f58932fd8e5c577127d2de1331afb2d84b31b5ec30b7c457dc154f4,135,100,50,"[[-2, 2.6], [0.900458, 3.42496], [3.53297, 2.94043], [4.5, 2.6]]",4,0.075,0,0.15,0,4,0,0,"[{'index': 0, 'x': 0.900458, 'y': 3.42496, 'turn_angle': -0.459127, 'incoming_length': 3.0155, 'outgoing_length': 2.67673, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.085586, 'equivalent_radius_max': 8.5586, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 10, 'states': 10, 'selected_radius': 2.83932, 'selected_trim': 0.6635, 'selected_control_distance': 0.232225, 'selected_control_fraction': 0.35, 'selected_score': 0.276442}, {'index': 1, 'x': 3.53297, 'y': 2.94043, 'turn_angle': -0.156471, 'incoming_length': 2.67673, 'outgoing_length': 1.02521, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.255116, 'equivalent_radius_max': 13.0773, 'trim_min': 0.02, 'trim_max': 1.02521, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 20, 'states': 10, 'selected_radius': 7.94845, 'selected_trim': 0.623123, 'selected_control_distance': 0.218093, 'selected_control_fraction': 0.35, 'selected_score': 0.0210286}]",2,20,80,none,2,3,191,True,True,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 6.7702, 'max_curvature_1pm': 3.26127, 'curvature_energy_1pm': 5.22218, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",0.664055,4,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 6.69417, 'max_curvature_1pm': 0.413744, 'curvature_energy_1pm': 0.193811, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",188,0.364612,True,True,los_quality_improvement,0.0994403,252,0.148735,346,0,0,273,"{'shape_swept_footprint': 18, 'shape_transition requires a reversing inner wheel': 4, 'swept_footprint': 8, 'transition requires a reversing inner wheel': 2}",0.0287701,joint_d_q,0.05,,direct_metric,58,da99df52e1b4301c593a42a03da6604bb90a46cd5bf3ea6c3e7b6fb9ec5674f6,0,1,top_alternating_cross,True,0.19381128343182943,0.4137441122025396,6.694171730366319,1,0.10994861899962416
0.0,193.58502356839998,4.440892098500626e-16,6.904334226865165e-17,,0.4226844507865317,0.17677669793081488,0.2146446641391273,0,596,18.43873273443626,raw,0.05,576,54f0e297b75fefc5fda788a06a865b413c06d35c25e149531638dd1af60c953e,14.651809137099276,0,0.0,0,NavFnAStar,205fbc0df22e53322af4a20c383dcd007795a590a8574468dccee5198ca702f1,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54f0e297b75fefc5fda788a06a865b413c06d35c25e149531638dd1af60c953e,0,1,southwest_northeast_weave,True,193.58502356839998,18.43873273443626,14.651809137099276,1,0.00986680499954673
0.21300000000000002,2.529194369426041,0.25893381490358724,0.12383642545785438,,0.3396851922198692,0.1449222268733815,0.1449222268733815,0,438,1.252778801857028,pstmo,0.05,428,4f91766e16296004cb6048e167060bcd16d40ec38d704197869cf8cd7c37f6b1,13.883231503044266,0,0.0,0,NavFnAStar,205fbc0df22e53322af4a20c383dcd007795a590a8574468dccee5198ca702f1,279,200,28,"[[-5, -3], [-2.24989, -2.0129], [-1.59847, 2.14521], [0.70286, 3.40787], [5, 3]]",5,0.075,0,0.15,0,5,0,0,"[{'index': 0, 'x': -2.24989, 'y': -2.0129, 'turn_angle': 1.07079, 'incoming_length': 2.9219, 'outgoing_length': 4.20883, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0337163, 'equivalent_radius_max': 3.37163, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 9, 'states': 10, 'selected_radius': 1.06638, 'selected_trim': 0.632563, 'selected_control_distance': 0.221397, 'selected_control_fraction': 0.35, 'selected_score': 0.586942}, {'index': 1, 'x': -1.59847, 'y': 2.14521, 'turn_angle': -0.913579, 'incoming_length': 4.20883, 'outgoing_length': 2.62496, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0406954, 'equivalent_radius_max': 4.06954, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 10, 'states': 10, 'selected_radius': 0.972365, 'selected_trim': 0.477875, 'selected_control_distance': 0.167256, 'selected_control_fraction': 0.35, 'selected_score': 0.575372}, {'index': 2, 'x': 0.70286, 'y': 3.40787, 'turn_angle': -0.596452, 'incoming_length': 2.62496, 'outgoing_length': 4.31645, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0650632, 'equivalent_radius_max': 6.50632, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 10, 'states': 10, 'selected_radius': 1.53447, 'selected_trim': 0.471688, 'selected_control_distance': 0.165091, 'selected_control_fraction': 0.35, 'selected_score': 0.399956}]",3,30,120,none,3,4,906,True,True,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 14.4373, 'max_curvature_1pm': 4.0557, 'curvature_energy_1pm': 15.3503, 'pivot_rotation_rad': 1.03417, 'peak_proximity_cost': 221}",0.721113,5,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 13.8832, 'max_curvature_1pm': 1.25278, 'curvature_energy_1pm': 2.52919, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",902,0.576384,True,True,los_quality_improvement,0.212226,252,0.520757,428,0,0,576,"{'shape_angular acceleration iteration did not converge': 2, 'shape_swept_footprint': 57, 'shape_transition requires a reversing inner wheel': 17, 'swept_footprint': 23, 'transition requires a reversing inner wheel': 8}",0.0372151,joint_d_q,0.05,,direct_metric,44,54f0e297b75fefc5fda788a06a865b413c06d35c25e149531638dd1af60c953e,0,1,southwest_northeast_weave,True,2.529194369426041,1.252778801857028,13.883231503044266,1,0.25287852799920074
0.0,341.18157545594096,4.440892098500626e-16,6.322402491533278e-17,,0.45383965433110207,0.1449222268733815,0.2146446641391273,0,595,88.4828358897395,raw,0.05,585,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,14.620836063355778,0,0.0,0,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,341.18157545594096,88.4828358897395,14.620836063355778,1,0.011584911000682041
0.14700000000000002,3.0523910991302303,0.0730258861600004,0.03910472684751671,,0.3663399767722322,0.16464466339406925,0.16464466339406925,0,693,2.5375417068769717,pstmo,0.05,683,3838c690147860d8f1cd209667f961209ebd544c5a906a0c90649e24b5d525fc,14.361515732753809,0,0.0,0,NavFnAStar,9915d2294ab25a0c99de57cb4e52d4559cd6d6d7c5d732a63fc5d1359b2a5ad8,289,323,230,"[[-5, 3], [-3.45901, 3.42176], [0.40224, 3.33573], [1.19439, 3.42029], [1.89889, 3.30393], [3.44465, 2.27527], [3.70575, 1.97388], [3.79786, 0.534412], [5, -3]]",585,0.075,0.0744762,0.15,0,9,0,8,"[{'index': 0, 'x': -3.45901, 'y': 3.42176, 'turn_angle': -0.289429, 'incoming_length': 1.59767, 'outgoing_length': 3.86221, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.137237, 'equivalent_radius_max': 10.963, 'trim_min': 0.02, 'trim_max': 1.59767, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 19, 'states': 10, 'selected_radius': 7.71524, 'selected_trim': 1.12437, 'selected_control_distance': 0.393528, 'selected_control_fraction': 0.35, 'selected_score': 0.170402}, {'index': 1, 'x': 0.40224, 'y': 3.33573, 'turn_angle': 0.128624, 'incoming_length': 3.86221, 'outgoing_length': 0.796647, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.310554, 'equivalent_radius_max': 12.3701, 'trim_min': 0.02, 'trim_max': 0.796647, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 19, 'states': 10, 'selected_radius': 0.612043, 'selected_trim': 0.0394162, 'selected_control_distance': 0.0129989, 'selected_control_fraction': 0.329785, 'selected_score': 0.299612}, {'index': 2, 'x': 1.19439, 'y': 3.42029, 'turn_angle': -0.270034, 'incoming_length': 0.796647, 'outgoing_length': 0.71405, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.147228, 'equivalent_radius_max': 5.25642, 'trim_min': 0.02, 'trim_max': 0.71405, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 19, 'states': 10, 'selected_radius': 1.16907, 'selected_trim': 0.15881, 'selected_control_distance': 0.0522558, 'selected_control_fraction': 0.329046, 'selected_score': 0.301261}, {'index': 3, 'x': 1.89889, 'y': 3.30393, 'turn_angle': -0.423491, 'incoming_length': 0.71405, 'outgoing_length': 1.85675, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.093037, 'equivalent_radius_max': 3.32166, 'trim_min': 0.02, 'trim_max': 0.71405, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 18, 'states': 10, 'selected_radius': 0.415899, 'selected_trim': 0.089405, 'selected_control_distance': 0.029291, 'selected_control_fraction': 0.327621, 'selected_score': 0.514904}, {'index': 4, 'x': 3.44465, 'y': 2.27527, 'turn_angle': -0.269723, 'incoming_length': 1.85675, 'outgoing_length': 0.398757, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.1474, 'equivalent_radius_max': 2.93884, 'trim_min': 0.02, 'trim_max': 0.398757, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 19, 'states': 10, 'selected_radius': 0.705688, 'selected_trim': 0.0957514, 'selected_control_distance': 0.0315068, 'selected_control_fraction': 0.329048, 'selected_score': 0.348589}, {'index': 5, 'x': 3.70575, 'y': 1.97388, 'turn_angle': -0.649995, 'incoming_length': 0.398757, 'outgoing_length': 1.44241, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0593568, 'equivalent_radius_max': 1.18345, 'trim_min': 0.02, 'trim_max': 0.398757, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 17, 'states': 10, 'selected_radius': 0.508993, 'selected_trim': 0.171503, 'selected_control_distance': 0.0600259, 'selected_control_fraction': 0.35, 'selected_score': 0.618459}, {'index': 6, 'x': 3.79786, 'y': 0.534412, 'turn_angle': 0.26395, 'incoming_length': 1.44241, 'outgoing_length': 3.73326, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.150663, 'equivalent_radius_max': 10.8659, 'trim_min': 0.02, 'trim_max': 1.44241, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 20, 'states': 10, 'selected_radius': 6.31194, 'selected_trim': 0.837889, 'selected_control_distance': 0.27574, 'selected_control_fraction': 0.329089, 'selected_score': 0.121209}]",7,70,280,none,7,0,0,True,False,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 14.3615, 'max_curvature_1pm': 2.53754, 'curvature_energy_1pm': 3.05239, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 228}",0.606232,585,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 14.3095, 'max_curvature_1pm': 3.91002e-13, 'curvature_energy_1pm': 6.44199e-25, 'pivot_rotation_rad': 1.51793, 'peak_proximity_cost': 253}",0,0.627553,False,True,no_los_quality_not_worse,0.147089,252,0.339205,683,0,0,585,"{'angular acceleration iteration did not converge': 1, 'shape_angular acceleration iteration did not converge': 12, 'shape_transition requires a reversing inner wheel': 17, 'transition requires a reversing inner wheel': 8}",0.0969893,joint_d_q,0.05,,direct_metric,251,4f1e247cbf19224cfea9edd79fb1d53d0a46800d46a03922bcbd4a855335dbe3,0,1,northwest_southeast_weave,True,3.0523910991302303,2.5375417068769717,14.361515732753809,1,0.16115455299950554
0.003,29.16537196832729,4.440892098500626e-16,7.684823449138329e-17,,0.500180340590208,0.17079994476667312,0.2146446641391273,0,561,11.019079025338687,raw,0.05,552,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,13.808504735892264,0,0.0,0,NavFnDijkstra,e65d4473ab538d7dbd698b31600eb48c3d342d47a40d57a6d74c4ae6199505d3,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,0,1,serpentine_west_east,True,29.16537196832729,11.019079025338687,13.808504735892264,1,0.009873609998976463
0.12000000000000001,2.8785616451952003,0.16562111745404956,0.06514419065601683,,0.3798356481198874,0.1449222268733815,0.1449222268733815,0,466,2.235757118170442,pstmo,0.05,451,2cb8c9531f4788b3d6ea823fe2a3cd6dce26049612ec441bd3e2c052dfee249c,13.571974029601387,0,0.0,0,NavFnDijkstra,e65d4473ab538d7dbd698b31600eb48c3d342d47a40d57a6d74c4ae6199505d3,273,200,35,"[[-5, 0], [-3.50846, 3.38357], [1.68063, 3.33184], [3.79676, 1.86452], [5, 0]]",5,0.075,0,0.15,0,5,0,0,"[{'index': 0, 'x': -3.50846, 'y': 3.38357, 'turn_angle': -1.16557, 'incoming_length': 3.69773, 'outgoing_length': 5.18934, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0303418, 'equivalent_radius_max': 3.03418, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 9, 'states': 10, 'selected_radius': 0.574787, 'selected_trim': 0.378875, 'selected_control_distance': 0.132606, 'selected_control_fraction': 0.35, 'selected_score': 0.746645}, {'index': 1, 'x': 1.68063, 'y': 3.33184, 'turn_angle': -0.596313, 'incoming_length': 5.18934, 'outgoing_length': 2.57508, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0650793, 'equivalent_radius_max': 6.50793, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 10, 'states': 10, 'selected_radius': 1.19258, 'selected_trim': 0.3665, 'selected_control_distance': 0.119179, 'selected_control_fraction': 0.325181, 'selected_score': 0.447798}, {'index': 2, 'x': 3.79676, 'y': 1.86452, 'turn_angle': -0.391426, 'incoming_length': 2.57508, 'outgoing_length': 2.21906, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.100882, 'equivalent_radius_max': 10.0882, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 10, 'states': 10, 'selected_radius': 2.90983, 'selected_trim': 0.576875, 'selected_control_distance': 0.1892, 'selected_control_fraction': 0.327975, 'selected_score': 0.259194}]",3,30,120,none,3,4,682,True,True,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 13.6679, 'max_curvature_1pm': 3.81187, 'curvature_energy_1pm': 3.46515, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",0.651564,5,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 13.572, 'max_curvature_1pm': 2.23576, 'curvature_energy_1pm': 2.87856, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",678,0.612369,True,True,los_quality_improvement,0.119175,252,0.484546,451,0,0,552,"{'shape_angular acceleration iteration did not converge': 2, 'shape_swept_footprint': 56, 'shape_transition requires a reversing inner wheel': 17, 'swept_footprint': 23, 'transition requires a reversing inner wheel': 8}",0.0356814,joint_d_q,0.05,,direct_metric,45,a8c6ce959c7104b1a2ef3431b927b9304421a4823dbcf3b7e5191afd5e9a443c,0,1,serpentine_west_east,True,2.8785616451952003,2.235757118170442,13.571974029601387,1,0.1317550650001067
0.0,16.145143356264537,4.440892098500626e-16,7.596875487112347e-17,,0.5135042284846082,0.16464466339406925,0.2146446641391273,0,612,6.108746819578855,raw,0.05,551,d6d9ed31664fda0421d6a9b491163fa23c0dc010dcb514f3b580eac70250afe7,13.794291801732285,0,0.0,0,NavFnDijkstra,6f4ee35431b28f2e6b24be5680bc11390b184d0b0ce2fb2860ed55a66464b51d,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d9ed31664fda0421d6a9b491163fa23c0dc010dcb514f3b580eac70250afe7,0,1,serpentine_east_west,True,16.145143356264537,6.108746819578855,13.794291801732285,1,0.010177673000725918
0.111,2.690658253847989,0.13089958601674065,0.05717648055379734,,0.3736684750908568,0.1449222268733815,0.1449222268733815,0,466,2.0702077631769806,pstmo,0.05,452,bc8be5579b06162e9f680fbd357f38b71b38a51db6acc48634986a2fe1ee9a75,13.591712959570538,0,0.0,0,NavFnDijkstra,6f4ee35431b28f2e6b24be5680bc11390b184d0b0ce2fb2860ed55a66464b51d,273,200,43,"[[5, 0], [3.35928, 2.30128], [1.28101, 3.4034], [-3.64288, 3.33579], [-5, 0]]",5,0.075,0,0.15,0,5,0,0,"[{'index': 0, 'x': 3.35928, 'y': 2.30128, 'turn_angle': 0.463828, 'incoming_length': 2.82628, 'outgoing_length': 2.35241, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0846872, 'equivalent_radius_max': 8.46872, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 12, 'states': 10, 'selected_radius': 2.5475, 'selected_trim': 0.601625, 'selected_control_distance': 0.210569, 'selected_control_fraction': 0.35, 'selected_score': 0.289915}, {'index': 1, 'x': 1.28101, 'y': 3.4034, 'turn_angle': 0.501326, 'incoming_length': 2.35241, 'outgoing_length': 4.92436, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0781102, 'equivalent_radius_max': 7.81102, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 10, 'states': 10, 'selected_radius': 1.26221, 'selected_trim': 0.323188, 'selected_control_distance': 0.113116, 'selected_control_fraction': 0.35, 'selected_score': 0.409195}, {'index': 2, 'x': -3.64288, 'y': 3.33579, 'turn_angle': 1.17068, 'incoming_length': 4.92436, 'outgoing_length': 3.60129, 'pivot_safe': True, 'pass_through': False, 'equivalent_radius_min': 0.0301737, 'equivalent_radius_max': 3.01737, 'trim_min': 0.02, 'trim_max': 2, 'trim_evaluations': 20, 'evaluations': 40, 'safe_feasible': 11, 'states': 10, 'selected_radius': 0.618277, 'selected_trim': 0.409813, 'selected_control_distance': 0.143434, 'selected_control_fraction': 0.35, 'selected_score': 0.731358}]",3,30,120,none,3,4,924,True,True,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 13.6981, 'max_curvature_1pm': 1.78685, 'curvature_energy_1pm': 1.46203, 'pivot_rotation_rad': 0.719829, 'peak_proximity_cost': 253}",0.647682,5,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 13.5917, 'max_curvature_1pm': 2.07021, 'curvature_energy_1pm': 2.69066, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 253}",920,0.605066,True,True,los_quality_improvement,0.113541,252,0.476823,452,0,0,551,"{'shape_angular acceleration iteration did not converge': 1, 'shape_swept_footprint': 48, 'shape_transition requires a reversing inner wheel': 18, 'swept_footprint': 19, 'transition requires a reversing inner wheel': 8}",0.0394613,joint_d_q,0.05,,direct_metric,53,d6d9ed31664fda0421d6a9b491163fa23c0dc010dcb514f3b580eac70250afe7,0,1,serpentine_east_west,True,2.690658253847989,2.0702077631769806,13.591712959570538,1,0.12492763099908188
0.0,1.151078408615801e-11,0.0,0.0,,0.6943895154234107,0.6146446700995918,0.6646446708446498,0,257,1.072883613062502e-05,raw,0.05,223,067e24575142f22cf9e9a37d09a9c5f33944b2f1604b9108b5b8cd9a6c603789,5.599999999999988,0,0.0,0,NavFnDijkstra,9982a823f8a99443546bc68a6beb4b0e3e9bca64b4d6857dd3d893cd1f73e401,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067e24575142f22cf9e9a37d09a9c5f33944b2f1604b9108b5b8cd9a6c603789,0,1,left_vertical_aisle,True,1.151078408615801e-11,1.072883613062502e-05,5.599999999999988,1,0.0062330270011443645
0.003,0.0,2.6822090326561465e-08,2.658366692793014e-08,,0.7315271184306084,0.7146446715897079,0.7146446715897079,0,156,0.0,pstmo,0.05,113,9a33cbf9943c7c177de49707ea2410de96bf9d85128fe738a2fba5660256dcc8,5.599999999999988,0,0.0,0,NavFnDijkstra,9982a823f8a99443546bc68a6beb4b0e3e9bca64b4d6857dd3d893cd1f73e401,113,0,0,"[[-4.2, -2.8], [-4.2, 2.8]]",223,0.075,2.68221e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0,True,False,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 5.6, 'max_curvature_1pm': 0, 'curvature_energy_1pm': 0, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 0}",0.15,223,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 5.6, 'max_curvature_1pm': 0, 'curvature_energy_1pm': 0, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 0}",0,0.15,False,True,no_los_quality_not_worse,0.00109763,252,0,113,0,0,223,{},0.000299232,joint_d_q,0.05,,direct_metric,0,067e24575142f22cf9e9a37d09a9c5f33944b2f1604b9108b5b8cd9a6c603789,0,1,left_vertical_aisle,True,0.0,0.0,5.599999999999988,1,0.006731659999786643
0.003,5.6843329075424665e-11,3.469446951953614e-18,4.595394748983253e-19,,0.4591274264028941,0.41464466711935954,0.41464466711935954,0,145,2.384185791016065e-05,raw,0.05,111,57160af0e7910f4c26e70eec294b5d256f69cbbde59fe6fe489030131435d726,2.799999999999998,0,0.0,0,NavFnDijkstra,5acb831e0eb1bcf89a219930561d17ea07b66c365b5f65df8fe765e8b29904ed,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57160af0e7910f4c26e70eec294b5d256f69cbbde59fe6fe489030131435d726,0,1,inner_vertical_aisle,True,5.6843329075424665e-11,2.384185791016065e-05,2.799999999999998,1,0.0035123979996569688
0.0,0.0,5.960464477539063e-08,5.854961110069677e-08,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,89,0.0,pstmo,0.05,57,eeb299c7c3a3a8b6bbe24487f84c715d5debfa8d7c3b0aca35949b011446d90f,2.799999999999998,0,0.0,0,NavFnDijkstra,5acb831e0eb1bcf89a219930561d17ea07b66c365b5f65df8fe765e8b29904ed,57,0,0,"[[-2, -1.4], [-2, 1.4]]",111,0.075,5.96046e-08,0.15,0,2,0,1,[],0,0,0,none,0,0,0,True,False,,,False,0.15,True,,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 2.8, 'max_curvature_1pm': 0, 'curvature_energy_1pm': 0, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 0}",0.15,111,"{'valid': True, 'safe': True, 'raw_fallback': False, 'length_m': 2.8, 'max_curvature_1pm': 0, 'curvature_energy_1pm': 0, 'pivot_rotation_rad': 0, 'peak_proximity_cost': 0}",0,0.15,False,True,no_los_quality_not_worse,0.000971119,252,0,57,0,0,111,{},0.000269922,joint_d_q,0.05,,direct_metric,0,57160af0e7910f4c26e70eec294b5d256f69cbbde59fe6fe489030131435d726,0,1,inner_vertical_aisle,True,0.0,0.0,2.799999999999998,1,0.00475346500024898
0.0,17.349307002318092,4.440892098500626e-16,6.842309096048628e-17,,0.5931918239970706,0.2146446641391273,0.26464466488418537,0,274,8.407803630576531,raw,0.05,271,e191145335dc8b6d667c5808a4b0e1357860058a9ef013e5e3ab04647b36b45f,6.800518276676698,0,0.0,0,NavFnDijkstra,9c6741a18501fc7124b750463239420e6b0a78cbf15f8973535eef68248cc58e,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e191145335dc8b6d667c5808a4b0e1357860058a9ef013e5e3ab04647b36b45f,0,1,bottom_alternating_cross,True,17.349307002318092,8.407803630576531,6.800518276676698,1,0.02136305100066238
