algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,58.02553738023892,1.1102230246251565e-16,2.7539437105351313e-17,,0.402795046811255,0.1449222268733815,0.17079994476667312,0,186,18.197223950477856,raw,0.05,176,0cb59d1376a6add4171f20e3846f48ea526ca4782c0d1bdc9972a591f5eb39ed,4.394234894293079,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,90,0cb59d1376a6add4171f20e3846f48ea526ca4782c0d1bdc9972a591f5eb39ed,0,1,center_block_detour,True,58.02553738023892,18.197223950477856,4.394234894293079,1,0.0052430260002438445
0.003,17.872262712128613,0.021349856676968877,0.004829680573030718,,0.3661809128976434,0.16464466339406925,0.2146446641391273,0,208,10.938925352948614,simple,0.05,176,28ff349d855238c7f4fb38bfa026f480fe6996b83fa37783b2e0050d28e148f4,4.3571264115305794,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,89,0cb59d1376a6add4171f20e3846f48ea526ca4782c0d1bdc9972a591f5eb39ed,0,1,center_block_detour,True,17.872262712128613,10.938925352948614,4.3571264115305794,1,0.008234687999902235
0.0,49.73836321201773,0.005933902494685495,0.0014132253032364515,,0.3497386246460383,0.12275854577833645,0.17079994476667312,0,234,24.12232899411184,savitzky_golay,0.05,176,64a869e39b9fed3417c13ef220d8ce7b7598c6bd1694e10daba460fcfd46b598,4.393252529543754,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,90,0cb59d1376a6add4171f20e3846f48ea526ca4782c0d1bdc9972a591f5eb39ed,0,1,center_block_detour,True,49.73836321201773,24.12232899411184,4.393252529543754,1,0.00456452399976115
0.036000000000000004,43.34611029059255,0.010374084593918904,0.002303225700193476,,0.3568519723495102,0.16464466339406925,0.2146446641391273,0,234,18.587870001024964,constrained,0.05,176,caa66a0bd984883a974d13e3e485443ed1b79435a275f910c48e692a7e63faa3,4.397771157682757,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,90,0cb59d1376a6add4171f20e3846f48ea526ca4782c0d1bdc9972a591f5eb39ed,0,1,center_block_detour,True,43.34611029059255,18.587870001024964,4.397771157682757,1,0.04249889099992288
0.036000000000000004,4.0834322588085525,0.06939406369762265,0.029228579969767007,,0.3574178868968455,0.2146446641391273,0.23390290478282266,0,174,4.294674653348584,pivot_g2,0.05,164,e072a78aa2b37714fef66f1664d79cc3cdf6829df5685c7b8d49c8bb90c64fed,4.333307259850027,54,67,"[[-2.2, -0.6], [-1.26606, 0.392273], [-0.906222, 0.521187], [0.0931951, 0.494897], [0.422687, 0.382903], [1.2, -0.6]]",176,0.075,0.0699814,0.15,0,6,0,5,"[{'index': 0, 'x': -1.26606, 'y': 0.392273, 'turn_angle': -0.471669, 'incoming_length': 1.36266, 'outgoing_length': 0.382238, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0240306, 'trim_max': 0.360459, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.45, 'selected_trim': 0.108138, 'selected_score': 0.571359}, {'index': 1, 'x': -0.906222, 'y': 0.521187, 'turn_angle': -0.370305, 'incoming_length': 0.382238, 'outgoing_length': 0.999762, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0187298, 'trim_max': 0.280947, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.415, 'selected_trim': 0.0777286, 'selected_score': 0.532446}, {'index': 2, 'x': 0.0931951, 'y': 0.494897, 'turn_angle': -0.301348, 'incoming_length': 0.999762, 'outgoing_length': 0.348005, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0151825, 'trim_max': 0.227737, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.43, 'selected_trim': 0.217109, 'selected_score': 0.271936}, {'index': 3, 'x': 0.422687, 'y': 0.382903, 'turn_angle': -0.574022, 'incoming_length': 0.348005, 'outgoing_length': 1.25312, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.17904, 'trim_min': 0.0295161, 'trim_max': 0.348005, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.261855, 'selected_trim': 0.0772894, 'selected_score': 0.696894}]",4,24,80,none,4,0,0.0,252,0.518159,164,0,0,"{'angular acceleration iteration did not converge': 5, 'transition requires a reversing inner wheel': 5}",0.0351753,adaptive,0.05,,0,70,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,88,0cb59d1376a6add4171f20e3846f48ea526ca4782c0d1bdc9972a591f5eb39ed,0,1,center_block_detour,True,4.0834322588085525,4.294674653348584,4.333307259850027,1,0.04145843100013735
0.0,11.90958899284719,1.1102230246251565e-16,2.792863028992468e-17,,0.4218258873337236,0.1449222268733815,0.18825146149581692,0,183,10.120043669264355,raw,0.05,173,3c98b58fe10472057e68d9a360ef7e6c8952010048f5cd80fc0cd4b0a2dfe292,4.34725043091983,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,89,3c98b58fe10472057e68d9a360ef7e6c8952010048f5cd80fc0cd4b0a2dfe292,0,1,center_block_detour,True,11.90958899284719,10.120043669264355,4.34725043091983,1,0.005237854000370135
0.0,3.126748132474127,0.013320843507824543,0.0027780107671892484,,0.4011978934586858,0.2474873771031409,0.25619225950049973,0,182,2.8491322090863593,simple,0.05,173,a9f2fd62243fc9daff68c2f7699a54ef93449b26ef0cba145c842c73c996f6ec,4.333688264126558,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,88,3c98b58fe10472057e68d9a360ef7e6c8952010048f5cd80fc0cd4b0a2dfe292,0,1,center_block_detour,True,3.126748132474127,2.8491322090863593,4.333688264126558,1,0.004963974000020244
0.0,6.7884074275405455,0.004723007800925183,0.000869742584300031,,0.39537746321115635,0.2474873771031409,0.25619225950049973,0,192,5.276780616416568,savitzky_golay,0.05,173,68f6bb9b621e9e24d3df1d12b973b04b604709050297136d02e5a5f6cedc54ac,4.344860980626355,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,88,3c98b58fe10472057e68d9a360ef7e6c8952010048f5cd80fc0cd4b0a2dfe292,0,1,center_block_detour,True,6.7884074275405455,5.276780616416568,4.344860980626355,1,0.00504173500030447
0.015000000000000001,6.14660662051018,0.006961059118594453,0.002002090846886482,,0.40091412383843306,0.2474873771031409,0.25619225950049973,0,185,3.686652937909377,constrained,0.05,173,a6619a2f56fdb7286620f9909637e4a30fe2d7bc70f699e471e45d957cededb0,4.3472302439533355,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,88,3c98b58fe10472057e68d9a360ef7e6c8952010048f5cd80fc0cd4b0a2dfe292,0,1,center_block_detour,True,6.14660662051018,3.686652937909377,4.3472302439533355,1,0.017271892999815464
0.015000000000000001,2.5255168512278074,0.09455561059618493,0.035809459487707376,,0.3000553671507669,0.17079994476667312,0.17079994476667312,0,241,3.0185674137050933,pivot_g2,0.05,231,142d16aa701bdd8f5f6cda30bc5b6736d1a79310e55f016e9b5ba8a31aae208a,4.258924655627129,48,47,"[[-2.2, -0.6], [-1.2697, 0.383095], [-0.0398566, 0.486423], [0.477796, 0.350003], [1.2, -0.6]]",173,0.075,0.0724358,0.15,0,5,0,4,"[{'index': 0, 'x': -1.2697, 'y': 0.383095, 'turn_angle': -0.729161, 'incoming_length': 1.35349, 'outgoing_length': 1.23417, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0381641, 'trim_max': 0.572462, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.465, 'selected_trim': 0.559105, 'selected_score': 0.428172}, {'index': 1, 'x': -0.0398566, 'y': 0.486423, 'turn_angle': -0.341497, 'incoming_length': 1.23417, 'outgoing_length': 0.535327, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0172427, 'trim_max': 0.258641, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.258641, 'selected_score': 0.281844}, {'index': 2, 'x': 0.477796, 'y': 0.350003, 'turn_angle': -0.663115, 'incoming_length': 0.535327, 'outgoing_length': 1.19335, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0344266, 'trim_max': 0.516399, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.38, 'selected_trim': 0.130821, 'selected_score': 0.682262}]",3,18,60,none,3,0,0.0,252,0.464092,231,0,0,"{'angular acceleration iteration did not converge': 2, 'transition requires a reversing inner wheel': 5}",0.0157224,adaptive,0.05,,0,53,NavFnDijkstra,eae88b90a83ac708703f5bdc3a3f4a0406882c3cf223ebba53142397ddce7f0f,87,3c98b58fe10472057e68d9a360ef7e6c8952010048f5cd80fc0cd4b0a2dfe292,0,1,center_block_detour,True,2.5255168512278074,3.0185674137050933,4.258924655627129,1,0.022955940999963786
